선수명,포지션,수비 승리 기여도,년도,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
양석환,1루수,0.277,2020,LG,19,16,128 2/3,0,0,121,13,16,1.000,0,0,0,-
홍창기,좌익수,0.206,2020,LG,41,13,157 2/3,0,0,42,1,0,1.000,0,0,0,-
김용의,1루수,0.205,2020,LG,73,5,184 2/3,0,0,174,21,19,1.000,0,0,0,-
장준원,3루수,0.163,2020,LG,35,17,157,0,0,11,24,4,1.000,0,0,0,-
김용의,3루수,0.153,2020,LG,9,0,14 2/3,0,0,1,7,1,1.000,0,0,0,-
구본혁,2루수,0.124,2020,LG,47,1,107,0,0,13,38,10,1.000,0,0,0,-
정주현,2루수,0.11,2020,LG,127,111,896,10,0,211,321,90,0.982,0,0,0,-
이천웅,우익수,0.105,2020,LG,5,3,32 2/3,0,0,9,0,0,1.000,0,0,0,-
장준원,유격수,0.095,2020,LG,9,0,16,0,0,1,6,0,1.000,0,0,0,-
이형종,중견수,0.085,2020,LG,2,2,17,0,0,6,0,0,1.000,0,0,0,-
최재원,중견수,0.069,2020,LG,3,0,5,0,0,4,0,0,1.000,0,0,0,-
신민재,2루수,0.065,2020,LG,11,1,20,0,0,5,4,2,1.000,0,0,0,-
김용의,2루수,0.064,2020,LG,4,0,4 2/3,0,0,0,4,0,1.000,0,0,0,-
구본혁,유격수,0.061,2020,LG,42,7,116 2/3,2,0,21,37,5,0.967,0,0,0,-
이형종,좌익수,0.052,2020,LG,30,25,211,4,0,45,1,0,0.920,0,0,0,-
한석현,우익수,0.049,2020,LG,4,0,7 1/3,0,0,2,0,0,1.000,0,0,0,-
신민재,중견수,0.025,2020,LG,31,2,70,0,0,23,0,0,1.000,0,0,0,-
장준원,1루수,0.021,2020,LG,1,1,7,0,0,7,0,2,1.000,0,0,0,-
백승현,3루수,0.003,2020,LG,19,10,97,1,0,6,23,3,0.967,0,0,0,-
손호영,1루수,0.002,2020,LG,3,0,4 1/3,0,0,4,0,0,1.000,0,0,0,-
김호은,좌익수,-0.002,2020,LG,6,1,16,0,0,3,0,0,1.000,0,0,0,-
정근우,1루수,-0.002,2020,LG,1,0,2,0,0,0,0,0,-,0,0,0,-
손호영,2루수,-0.005,2020,LG,1,0,3,0,0,0,0,0,-,0,0,0,-
김호은,1루수,-0.03,2020,LG,24,14,102 1/3,1,0,93,4,12,0.990,0,0,0,-
구본혁,3루수,-0.037,2020,LG,52,9,157 2/3,3,0,7,38,8,0.938,0,0,0,-
장준원,2루수,-0.056,2020,LG,2,0,6,1,0,0,1,0,0.500,0,0,0,-
홍창기,우익수,-0.059,2020,LG,33,22,210 1/3,0,0,46,1,0,1.000,0,0,0,-
전민수,우익수,-0.063,2020,LG,1,1,8,1,0,1,0,0,0.500,0,0,0,-
김용의,우익수,-0.071,2020,LG,3,0,6,0,0,2,0,0,1.000,0,0,0,-
백승현,유격수,-0.075,2020,LG,6,1,14,0,0,2,3,0,1.000,0,0,0,-
김용의,중견수,-0.085,2020,LG,3,0,4,0,0,0,0,0,-,0,0,0,-
이성우,포수,-0.111,2020,LG,68,20,236,1,0,198,12,1,0.995,1,23,5,17.9
박재욱,포수,-0.115,2020,LG,15,1,47,0,0,38,4,1,1.000,1,2,1,33.3
이재원,우익수,-0.134,2020,LG,11,5,43,1,0,10,0,0,0.909,0,0,0,-
유강남,포수,-0.144,2020,LG,134,123,1009 2/3,2,0,795,52,8,0.998,7,64,22,25.6
이형종,우익수,-0.146,2020,LG,41,34,306,0,0,68,0,0,1.000,0,0,0,-
김현수,1루수,-0.159,2020,LG,5,5,33 2/3,0,0,37,2,7,1.000,0,0,0,-
손호영,3루수,-0.247,2020,LG,12,8,62,2,0,2,8,0,0.833,0,0,0,-
김민성,3루수,-0.378,2020,LG,83,79,640,5,0,45,102,18,0.967,0,0,0,-
양석환,3루수,-0.43,2020,LG,24,21,164 1/3,4,0,8,24,3,0.889,0,0,0,-
채은성,우익수,-0.497,2020,LG,84,79,678 1/3,2,0,170,4,1,0.989,0,0,0,-
이천웅,중견수,-0.637,2020,LG,78,73,620,1,0,143,2,0,0.993,0,0,0,-
라모스,1루수,-0.799,2020,LG,104,103,827,6,0,799,57,84,0.993,0,0,0,-
정근우,2루수,-0.933,2020,LG,45,31,251,9,0,59,81,24,0.940,0,0,0,-
김현수,좌익수,-1.058,2020,LG,109,105,902,1,0,209,7,1,0.995,0,0,0,-
손호영,유격수,,2020,LG,2,0,4,0,0,0,2,0,1.000,0,0,0,-
백승현,2루수,,2020,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
이재원,좌익수,,2020,LG,2,0,2,0,0,0,0,0,-,0,0,0,-
김호은,우익수,,2020,LG,1,0,1,0,0,1,0,0,1.000,0,0,0,-
최재원,좌익수,,2020,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
홍창기,1루수,,2020,LG,1,0,1,0,0,1,0,0,1.000,0,0,0,-
이재원,중견수,,2020,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
김용의,좌익수,,2020,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
이천웅,좌익수,,2020,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
한석현,좌익수,,2020,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
김호은,중견수,,2020,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
최재원,1루수,,2020,LG,2,0,2,0,0,1,0,0,1.000,0,0,0,-
박지규,2루수,,2020,LG,3,0,4,0,0,3,2,1,1.000,0,0,0,-
박민우,2루수,1.918,2020,NC,123,116,943 2/3,10,0,250,278,71,0.981,0,0,0,-
노진혁,유격수,1.516,2020,NC,125,115,955 2/3,8,0,174,274,56,0.982,0,0,0,-
양의지,포수,1.381,2020,NC,106,97,792,2,2,645,47,4,0.997,5,32,24,42.9
김태군,포수,0.855,2020,NC,75,34,335 1/3,3,0,297,19,4,0.991,2,16,8,33.3
지석훈,2루수,0.397,2020,NC,25,14,127,1,0,34,39,14,0.986,0,0,0,-
지석훈,유격수,0.299,2020,NC,23,8,88,1,0,19,24,4,0.977,0,0,0,-
김성욱,중견수,0.279,2020,NC,27,7,94,0,0,29,0,0,1.0,0,0,0,-
지석훈,3루수,0.17,2020,NC,50,13,165 2/3,3,0,17,45,5,0.954,0,0,0,-
최정원,좌익수,0.149,2020,NC,5,1,15,0,0,5,0,0,1.0,0,0,0,-
권희동,우익수,0.129,2020,NC,65,56,453 2/3,1,0,105,7,1,0.991,0,0,0,-
도태훈,3루수,0.115,2020,NC,7,3,30,0,0,1,6,0,1.0,0,0,0,-
노진혁,3루수,0.104,2020,NC,17,4,46 1/3,1,0,5,12,3,0.944,0,0,0,-
김준완,중견수,0.089,2020,NC,15,5,53,0,0,19,1,0,1.0,0,0,0,-
권희동,좌익수,0.078,2020,NC,69,31,321 2/3,1,0,73,2,0,0.987,0,0,0,-
김형준,포수,0.067,2020,NC,38,13,164 1/3,1,0,142,10,1,0.993,2,1,4,80.0
이재율,좌익수,0.063,2020,NC,8,1,13,0,0,4,0,0,1.0,0,0,0,-
이상호,2루수,0.05,2020,NC,25,4,79,0,0,18,23,9,1.0,0,0,0,-
김성욱,좌익수,0.04,2020,NC,12,2,30 2/3,0,0,13,0,0,1.0,0,0,0,-
강진성,좌익수,0.032,2020,NC,5,1,12,0,0,3,0,0,1.0,0,0,0,-
박준영,3루수,0.031,2020,NC,2,1,10,0,0,2,2,0,1.000,0,0,0,-
김기환,좌익수,0.026,2020,NC,2,0,5,0,0,1,0,0,1.000,0,0,0,-
이재율,중견수,0.024,2020,NC,10,0,18,0,0,8,0,0,1.0,0,0,0,-
이상호,1루수,0.021,2020,NC,37,1,67 2/3,1,0,75,3,5,0.987,0,0,0,-
이명기,중견수,0.015,2020,NC,4,2,19,0,0,8,0,0,1.000,0,0,0,-
도태훈,1루수,0.012,2020,NC,2,0,2,0,0,3,0,0,1.000,0,0,0,-
유영준,3루수,0.009,2020,NC,3,0,5,0,0,1,1,0,1.000,0,0,0,-
김준완,우익수,0.009,2020,NC,24,9,95 2/3,0,0,19,2,1,1.0,0,0,0,-
강진성,우익수,0.004,2020,NC,4,2,20 2/3,0,0,6,0,0,1.000,0,0,0,-
김준완,좌익수,0.003,2020,NC,13,2,27 1/3,0,0,8,1,0,1.0,0,0,0,-
이상호,유격수,0.002,2020,NC,1,0,2,0,0,0,0,0,-,0,0,0,-
노진혁,1루수,-0.002,2020,NC,2,0,3,0,0,3,0,0,1.000,0,0,0,-
최정원,중견수,-0.006,2020,NC,4,0,5,0,0,4,0,0,1.000,0,0,0,-
서호철,3루수,-0.009,2020,NC,2,1,10,0,0,1,2,0,1.000,0,0,0,-
유영준,2루수,-0.028,2020,NC,2,0,5,0,0,0,1,0,1.000,0,0,0,-
지석훈,1루수,-0.029,2020,NC,1,0,2,0,0,2,0,1,1.000,0,0,0,-
이원재,1루수,-0.031,2020,NC,61,30,282 1/3,1,0,237,17,20,0.996,0,0,0,-
윤수강,포수,-0.045,2020,NC,3,0,5,0,0,3,0,0,1.000,1,0,0,-
이상호,3루수,-0.071,2020,NC,26,4,57 2/3,0,0,3,7,1,1.0,0,0,0,-
모창민,1루수,-0.08,2020,NC,30,18,146 2/3,2,0,121,11,14,0.985,0,0,0,-
권희동,중견수,-0.08,2020,NC,2,1,9,0,0,3,0,0,1.000,0,0,0,-
최정원,3루수,-0.098,2020,NC,2,1,7,1,0,1,0,0,0.500,0,0,0,-
최정원,2루수,-0.165,2020,NC,25,4,73,1,0,12,19,2,0.969,0,0,0,-
김성욱,우익수,-0.186,2020,NC,67,32,347,0,0,76,3,1,1.0,0,0,0,-
김찬형,3루수,-0.202,2020,NC,12,2,33 2/3,4,0,2,7,0,0.692,0,0,0,-
나성범,우익수,-0.217,2020,NC,50,45,379 2/3,0,0,87,2,1,1.0,0,0,0,-
박준영,유격수,-0.348,2020,NC,25,8,94,2,0,11,16,4,0.931,0,0,0,-
김찬형,유격수,-0.435,2020,NC,40,13,157,6,0,31,45,12,0.927,0,0,0,-
강진성,1루수,-0.437,2020,NC,111,95,793,4,0,647,46,70,0.994,0,0,0,-
이명기,좌익수,-0.478,2020,NC,114,105,856,1,0,178,6,0,0.995,0,0,0,-
박석민,3루수,-1.024,2020,NC,109,103,825 2/3,14,0,76,139,17,0.939,0,0,0,-
알테어,중견수,-1.148,2020,NC,131,129,1094 2/3,2,0,326,3,1,0.994,0,0,0,-
박시원,중견수,,2020,NC,1,0,1,0,0,0,0,0,-,0,0,0,-
김성욱,3루수,,2020,NC,1,0,2/3,0,0,0,0,0,-,0,0,0,-
이원재,좌익수,,2020,NC,1,0,1,0,0,0,0,0,-,0,0,0,-
모창민,3루수,,2020,NC,1,0,1,0,0,0,0,0,-,0,0,0,-
김찬형,2루수,,2020,NC,4,0,5,0,0,0,1,0,1.000,0,0,0,-
도태훈,2루수,,2020,NC,2,0,3,0,0,0,0,0,-,0,0,0,-
허경민,3루수,0.646,2020,두산,103,99,872 2/3,8,0,84,160,22,0.968,0,0,0,-
최주환,2루수,0.564,2020,두산,113,109,813 2/3,8,0,183,251,55,0.982,0,0,0,-
김재호,유격수,0.461,2020,두산,120,113,961 2/3,13,0,137,289,59,0.970,0,0,0,-
허경민,유격수,0.455,2020,두산,15,14,114 1/3,1,0,19,38,6,0.983,0,0,0,-
이유찬,유격수,0.397,2020,두산,22,6,67,2,0,20,17,3,0.949,0,0,0,-
박세혁,포수,0.359,2020,두산,118,106,880 2/3,8,1,752,38,5,0.990,2,59,14,19.2
서예일,2루수,0.237,2020,두산,20,0,38 2/3,0,0,5,16,4,1.000,0,0,0,-
정수빈,중견수,0.21,2020,두산,141,133,1162 2/3,1,0,328,7,3,0.997,0,0,0,-
페르난데스,1루수,0.197,2020,두산,26,24,191 2/3,1,0,170,10,21,0.994,0,0,0,-
양찬열,우익수,0.091,2020,두산,9,4,38 2/3,0,0,10,0,0,1.000,0,0,0,-
안권수,중견수,0.078,2020,두산,9,0,26,0,0,8,0,0,1.000,0,0,0,-
백동훈,우익수,0.069,2020,두산,11,0,27,0,0,9,0,0,1.000,0,0,0,-
조수행,중견수,0.049,2020,두산,9,0,19,0,0,6,0,0,1.000,0,0,0,-
장승현,포수,0.046,2020,두산,23,4,62 1/3,0,0,49,2,2,1.000,1,9,1,10.0
백동훈,좌익수,0.046,2020,두산,10,0,13,1,0,6,0,0,0.857,0,0,0,-
안권수,우익수,0.039,2020,두산,23,0,54 1/3,0,0,16,1,0,1.000,0,0,0,-
권민석,1루수,0.018,2020,두산,18,0,22,0,0,16,2,1,1.000,0,0,0,-
백동훈,중견수,0.008,2020,두산,9,1,16,0,0,6,0,0,1.000,0,0,0,-
이유찬,2루수,0.008,2020,두산,36,2,67 2/3,2,0,18,21,3,0.951,0,0,0,-
박지훈,2루수,0.001,2020,두산,1,0,1,0,0,0,0,0,-,0,0,0,-
국해성,1루수,-0.003,2020,두산,2,0,4,0,0,3,0,1,1.000,0,0,0,-
오재원,1루수,-0.005,2020,두산,3,0,8,1,0,7,0,0,0.875,0,0,0,-
오명진,2루수,-0.007,2020,두산,2,0,4,0,0,1,1,0,1.000,0,0,0,-
양찬열,좌익수,-0.009,2020,두산,6,1,10,0,0,1,1,0,1.000,0,0,0,-
최주환,3루수,-0.017,2020,두산,18,17,141,2,0,10,29,3,0.951,0,0,0,-
이승민,포수,-0.028,2020,두산,2,0,2,0,0,2,1,0,1.000,0,0,0,-
김인태,우익수,-0.032,2020,두산,13,5,49,0,0,13,0,0,1.000,0,0,0,-
최용제,1루수,-0.041,2020,두산,3,0,4,1,0,2,0,1,0.667,0,0,0,-
최용제,포수,-0.042,2020,두산,25,9,112 1/3,2,0,75,5,1,0.976,1,8,4,33.3
신성현,1루수,-0.054,2020,두산,6,0,10,0,0,8,0,1,1.000,0,0,0,-
서예일,유격수,-0.074,2020,두산,12,2,29,2,0,5,10,3,0.882,0,0,0,-
정상호,포수,-0.146,2020,두산,42,25,223 1/3,2,0,192,15,1,0.990,2,15,3,16.7
안권수,좌익수,-0.147,2020,두산,33,0,60 1/3,0,0,15,0,0,1.000,0,0,0,-
최주환,1루수,-0.158,2020,두산,21,10,104 1/3,0,0,92,7,10,1.000,0,0,0,-
국해성,좌익수,-0.175,2020,두산,10,6,49,0,0,10,0,0,1.000,0,0,0,-
박건우,중견수,-0.179,2020,두산,10,10,62,0,0,19,0,0,1.000,0,0,0,-
김인태,좌익수,-0.18,2020,두산,36,10,124 2/3,0,0,26,0,0,1.000,0,0,0,-
조수행,우익수,-0.207,2020,두산,23,8,99 2/3,1,0,23,0,0,0.958,0,0,0,-
오재원,2루수,-0.224,2020,두산,69,33,359 2/3,4,0,84,111,27,0.980,0,0,0,-
서예일,3루수,-0.244,2020,두산,12,3,30,1,0,4,2,2,0.857,0,0,0,-
박건우,우익수,-0.258,2020,두산,121,114,902,2,0,214,7,4,0.991,0,0,0,-
권민석,3루수,-0.29,2020,두산,25,5,75,1,0,6,8,1,0.933,0,0,0,-
이유찬,3루수,-0.337,2020,두산,30,17,145,2,0,17,30,7,0.959,0,0,0,-
국해성,우익수,-0.394,2020,두산,30,13,113,1,0,25,1,0,0.963,0,0,0,-
권민석,유격수,-0.494,2020,두산,19,6,67 2/3,1,0,6,18,3,0.960,0,0,0,-
오재일,1루수,-1.551,2020,두산,115,110,927 1/3,3,0,833,36,75,0.997,0,0,0,-
김재환,좌익수,-1.593,2020,두산,127,127,1014 2/3,2,0,247,5,1,0.992,0,0,0,-
박세혁,우익수,,2020,두산,1,0,2,0,0,0,0,0,-,0,0,0,-
박지훈,유격수,,2020,두산,1,0,1,0,0,0,0,0,-,0,0,0,-
조수행,좌익수,,2020,두산,10,0,14,0,0,1,0,0,1.000,0,0,0,-
박지훈,3루수,,2020,두산,1,0,1,0,0,1,1,0,1.000,0,0,0,-
박지훈,1루수,,2020,두산,4,0,5,0,0,7,0,0,1.000,0,0,0,-
이정후,우익수,,2020,키움,107,93,809 2/3,2,0,181,8,2,0.990,0,0,0,-
김하성,유격수,,2020,키움,96,86,743,14,0,114,256,53,0.964,0,0,0,-
전병우,3루수,,2020,키움,94,78,681,8,0,53,139,10,0.960,0,0,0,-
박준태,중견수,,2020,키움,90,78,632,1,0,169,4,2,0.994,0,0,0,-
박병호,1루수,,2020,키움,88,85,712 2/3,6,0,694,56,69,0.992,0,0,0,-
박동원,포수,,2020,키움,86,75,641 1/3,6,4,461,36,4,0.988,7,44,11,20.0
허정협,좌익수,,2020,키움,71,59,492,1,0,90,2,0,0.989,0,0,0,-
이지영,포수,,2020,키움,70,50,440 2/3,4,2,362,15,1,0.990,0,28,7,20.0
김혜성,2루수,,2020,키움,67,50,441 2/3,4,0,112,160,36,0.986,0,0,0,-
김상수,투수,,2020,키움,60,0,51 1/3,1,1,3,4,0,0.875,0,0,0,-
양현,투수,,2020,키움,58,1,60,1,1,3,8,1,0.917,0,0,0,-
김하성,3루수,,2020,키움,55,41,360 1/3,6,0,21,93,11,0.950,0,0,0,-
서건창,2루수,,2020,키움,54,52,440 2/3,3,0,124,145,40,0.989,0,0,0,-
김웅빈,1루수,,2020,키움,53,44,381 1/3,3,0,364,24,37,0.992,0,0,0,-
김태훈,투수,,2020,키움,53,2,64,1,3,2,14,2,0.941,0,0,0,-
조상우,투수,,2020,키움,53,0,54 1/3,0,0,2,2,0,1.000,0,0,0,-
이영준,투수,,2020,키움,52,0,40,0,1,3,5,2,1.000,0,0,0,-
김혜성,유격수,,2020,키움,50,35,322,3,0,58,114,39,0.983,0,0,0,-
박정음,중견수,,2020,키움,50,6,130 2/3,0,0,35,0,0,1.000,0,0,0,-
박준태,좌익수,,2020,키움,46,23,208 2/3,1,0,51,1,0,0.981,0,0,0,-
김혜성,좌익수,,2020,키움,44,32,291 2/3,0,0,60,3,1,1.000,0,0,0,-
이정후,중견수,,2020,키움,44,34,284 2/3,1,0,90,2,0,0.989,0,0,0,-
주효상,포수,,2020,키움,44,19,191 1/3,4,1,154,14,1,0.977,1,14,9,39.1
김재웅,투수,,2020,키움,43,7,59 2/3,1,0,2,6,0,0.889,0,0,0,-
안우진,투수,,2020,키움,42,0,36,1,0,2,1,0,0.750,0,0,0,-
조성운,투수,,2020,키움,42,0,45,1,1,1,6,0,0.875,0,0,0,-
김규민,좌익수,,2020,키움,39,16,170,0,0,52,2,0,1.000,0,0,0,-
러셀,2루수,,2020,키움,38,35,303,4,0,65,115,23,0.978,0,0,0,-
허정협,우익수,,2020,키움,37,26,215 1/3,2,0,42,1,0,0.956,0,0,0,-
임규빈,투수,,2020,키움,33,0,37 2/3,0,0,1,2,0,1.000,0,0,0,-
전병우,1루수,,2020,키움,31,13,132 1/3,1,0,129,11,15,0.993,0,0,0,-
러셀,유격수,,2020,키움,28,21,191 1/3,8,0,41,64,12,0.929,0,0,0,-
요키시,투수,,2020,키움,27,27,159 2/3,4,0,10,37,2,0.922,0,0,0,-
박준태,우익수,,2020,키움,26,11,124 2/3,3,0,27,1,0,0.903,0,0,0,-
변상권,중견수,,2020,키움,26,14,142,0,0,39,0,0,1.000,0,0,0,-
김선기,투수,,2020,키움,25,0,22,0,0,1,0,0,1.000,0,0,0,-
김성민,투수,,2020,키움,25,0,23 2/3,0,0,0,8,0,1.000,0,0,0,-
오주원,투수,,2020,키움,25,0,18 1/3,0,0,1,5,0,1.000,0,0,0,-
한현희,투수,,2020,키움,25,25,135 2/3,0,0,11,17,0,1.000,0,0,0,-
양지율,투수,,2020,키움,24,0,23 1/3,0,0,0,3,0,1.000,0,0,0,-
이승호,투수,,2020,키움,24,23,118 2/3,1,1,8,15,0,0.958,0,0,0,-
김주형,3루수,,2020,키움,21,6,68,2,0,5,12,0,0.895,0,0,0,-
브리검,투수,,2020,키움,21,21,107,1,0,5,20,2,0.962,0,0,0,-
최원태,투수,,2020,키움,21,21,110,0,0,6,19,1,1.000,0,0,0,-
조영건,투수,,2020,키움,20,10,44 1/3,0,0,2,3,0,1.000,0,0,0,-
윤정현,투수,,2020,키움,15,4,27 1/3,1,0,3,2,0,0.833,0,0,0,-
박정음,좌익수,,2020,키움,14,1,29,0,0,7,0,0,1.000,0,0,0,-
송우현,우익수,,2020,키움,12,4,38 2/3,0,0,8,0,0,1.000,0,0,0,-
임병욱,중견수,,2020,키움,12,12,91,1,0,20,2,0,0.957,0,0,0,-
김규민,우익수,,2020,키움,11,7,62,0,0,15,0,0,1.000,0,0,0,-
김주형,2루수,,2020,키움,10,1,29,1,0,7,11,5,0.947,0,0,0,-
문성현,투수,,2020,키움,10,2,15,0,0,0,0,0,-,0,0,0,-
김혜성,3루수,,2020,키움,9,8,58,2,0,4,10,1,0.875,0,0,0,-
이택근,좌익수,,2020,키움,9,8,54,0,0,10,0,0,1.000,0,0,0,-
전병우,2루수,,2020,키움,9,5,51,0,0,16,19,5,1.000,0,0,0,-
김동혁,투수,,2020,키움,8,0,8 2/3,0,0,1,1,0,1.000,0,0,0,-
김웅빈,3루수,,2020,키움,8,3,35,3,0,3,8,0,0.786,0,0,0,-
모터,3루수,,2020,키움,8,8,66,2,0,5,14,2,0.905,0,0,0,-
박정음,우익수,,2020,키움,8,0,12,0,0,2,0,0,1.000,0,0,0,-
박주홍,좌익수,,2020,키움,7,3,22,1,0,6,0,0,0.857,0,0,0,-
신재영,투수,,2020,키움,7,0,5,1,0,1,0,0,0.500,0,0,0,-
허정협,1루수,,2020,키움,7,1,25,0,0,31,3,7,1.000,0,0,0,-
김수환,1루수,,2020,키움,6,1,21,0,0,23,2,3,1.000,0,0,0,-
김은성,3루수,,2020,키움,6,0,8,0,0,1,2,0,1.000,0,0,0,-
김은성,2루수,,2020,키움,6,1,10,0,0,3,6,3,1.000,0,0,0,-
김주형,유격수,,2020,키움,5,2,20,0,0,1,5,0,1.000,0,0,0,-
박승주,투수,,2020,키움,5,0,3 2/3,0,0,1,0,0,1.000,0,0,0,-
변상권,좌익수,,2020,키움,5,1,12,0,0,4,0,0,1.000,0,0,0,-
김규민,1루수,,2020,키움,4,0,6,1,0,3,1,0,0.800,0,0,0,-
김재현,포수,,2020,키움,4,0,7,0,0,2,1,0,1.000,0,1,0,0.0
김정후,투수,,2020,키움,4,0,3,0,0,0,1,0,1.000,0,0,0,-
문찬종,2루수,,2020,키움,3,0,4,0,0,2,2,1,1.000,0,0,0,-
박주성,투수,,2020,키움,3,0,2,0,0,0,0,0,-,0,0,0,-
김은성,유격수,,2020,키움,2,0,3,0,0,0,0,0,-,0,0,0,-
김정인,투수,,2020,키움,2,0,1,0,0,0,0,0,-,0,0,0,-
모터,우익수,,2020,키움,2,2,15,0,0,6,0,0,1.000,0,0,0,-
