순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
17,팔카,삼성,0.164,61,10,0,0,1,3,4,0,17,2,5번
18,김도환,삼성,0.0,1,0,0,0,0,0,1,0,1,0,5번
18,김성윤,삼성,0.0,1,0,0,0,0,0,0,1,1,0,5번
18,박찬도,삼성,0.0,1,0,0,0,0,0,0,0,0,0,5번
18,백승민,삼성,0.0,2,0,0,0,0,0,0,1,2,0,5번
1,박승규,삼성,1.0,1,1,1,0,0,1,0,0,0,0,6번
2,김호재,삼성,0.467,15,7,1,0,0,2,1,0,2,0,6번
3,강한울,삼성,0.462,13,6,0,0,1,3,5,0,3,0,6번
4,김동엽,삼성,0.351,74,26,4,0,3,9,4,1,14,2,6번
5,구자욱,삼성,0.333,3,1,0,0,0,0,0,0,0,0,6번
5,팔카,삼성,0.333,15,5,1,0,1,1,1,0,7,1,6번
7,김헌곤,삼성,0.314,70,22,1,0,1,6,10,0,6,3,6번
8,박찬도,삼성,0.273,11,3,1,0,0,3,2,0,3,1,6번
9,강민호,삼성,0.264,53,14,3,0,4,13,8,2,3,8,6번
10,최영진,삼성,0.259,27,7,0,0,1,4,2,0,7,0,6번
11,송준석,삼성,0.25,4,1,0,0,0,0,0,0,0,0,6번
12,박해민,삼성,0.24,25,6,1,0,0,1,1,0,8,0,6번
13,이원석,삼성,0.203,79,16,3,0,1,10,11,1,17,1,6번
14,이성규,삼성,0.193,57,11,2,0,4,11,4,1,15,1,6번
15,이성곤,삼성,0.19,21,4,0,0,0,1,1,0,3,1,6번
16,박계범,삼성,0.188,16,3,0,0,0,1,2,0,3,0,6번
17,이학주,삼성,0.176,17,3,0,0,1,2,2,0,4,0,6번
18,살라디노,삼성,0.1,10,1,0,0,1,2,1,1,4,0,6번
19,김도환,삼성,0.0,2,0,0,0,0,0,0,0,1,0,6번
19,김응민,삼성,0.0,1,0,0,0,0,0,0,0,1,0,6번
19,김재현,삼성,0.0,1,0,0,0,0,0,1,0,0,0,6번
19,김지찬,삼성,0.0,1,0,0,0,0,0,0,0,0,0,6번
19,백승민,삼성,0.0,2,0,0,0,0,0,1,0,0,0,6번
19,양우현,삼성,0.0,7,0,0,0,0,0,0,0,1,1,6번
1,김응민,삼성,0.429,7,3,0,0,0,1,0,0,1,0,7번
2,이원석,삼성,0.375,8,3,0,0,2,2,1,0,3,0,7번
3,박해민,삼성,0.344,32,11,0,0,0,4,4,0,7,0,7번
4,강한울,삼성,0.342,38,13,1,0,0,1,3,0,8,2,7번
5,양우현,삼성,0.333,3,1,0,0,0,0,0,0,0,0,7번
5,이성곤,삼성,0.333,15,5,0,0,1,2,1,0,5,1,7번
7,김헌곤,삼성,0.286,49,14,3,0,2,15,4,0,11,1,7번
8,김호재,삼성,0.282,39,11,2,0,0,4,7,1,10,0,7번
9,김동엽,삼성,0.267,15,4,2,0,1,2,0,0,2,2,7번
10,강민호,삼성,0.254,71,18,2,0,1,7,5,0,16,2,7번
11,송준석,삼성,0.24,25,6,4,0,0,5,2,0,4,2,7번
12,살라디노,삼성,0.2,15,3,0,0,0,1,2,1,5,0,7번
12,팔카,삼성,0.2,5,1,0,0,1,3,0,0,1,0,7번
14,김지찬,삼성,0.179,28,5,1,0,0,3,4,0,10,1,7번
15,박찬도,삼성,0.167,12,2,1,0,0,0,3,0,3,1,7번
16,이성규,삼성,0.16,25,4,0,0,1,2,3,0,10,1,7번
17,박승규,삼성,0.15,40,6,2,0,0,2,3,1,6,1,7번
18,이학주,삼성,0.147,34,5,2,0,0,3,5,0,10,1,7번
19,최영진,삼성,0.091,11,1,0,0,0,0,2,0,1,0,7번
20,박계범,삼성,0.075,40,3,1,0,0,2,2,0,11,1,7번
21,김도환,삼성,0.0,3,0,0,0,0,0,0,0,1,0,7번
21,김상수,삼성,0.0,4,0,0,0,0,0,0,0,2,0,7번
21,김성윤,삼성,0.0,1,0,0,0,0,0,0,0,0,0,7번
21,백승민,삼성,0.0,2,0,0,0,0,0,0,0,0,0,7번
1,김성윤,삼성,1.0,1,1,1,0,0,0,0,0,0,0,8번
2,이성곤,삼성,0.5,8,4,3,0,0,2,1,0,3,0,8번
3,김헌곤,삼성,0.4,5,2,1,0,0,0,0,0,1,0,8번
4,강민호,삼성,0.306,173,53,7,0,12,31,14,0,28,5,8번
5,이성규,삼성,0.286,14,4,1,0,0,0,2,0,6,2,8번
6,김지찬,삼성,0.282,71,20,1,0,1,2,11,1,8,0,8번
7,김도환,삼성,0.269,26,7,1,0,0,6,4,0,10,0,8번
8,박계범,삼성,0.259,27,7,0,0,2,4,0,0,3,1,8번
9,강한울,삼성,0.25,24,6,1,0,0,4,1,0,5,1,8번
10,김응민,삼성,0.206,63,13,1,0,0,4,5,1,19,1,8번
11,박해민,삼성,0.2,5,1,0,0,0,0,0,0,2,0,8번
11,송준석,삼성,0.2,5,1,0,0,0,0,0,0,0,1,8번
13,김민수,삼성,0.174,23,4,0,0,0,1,2,0,6,0,8번
14,양우현,삼성,0.154,13,2,0,0,0,0,1,0,4,0,8번
15,박승규,삼성,0.143,7,1,0,0,0,0,1,0,3,0,8번
15,박찬도,삼성,0.143,7,1,0,0,0,1,1,1,0,0,8번
17,김호재,삼성,0.111,9,1,0,0,0,0,0,0,1,0,8번
18,최영진,삼성,0.1,10,1,0,0,0,0,1,0,4,2,8번
19,권정웅,삼성,0.0,1,0,0,0,0,0,0,0,0,0,8번
19,김동엽,삼성,0.0,2,0,0,0,0,0,0,0,1,0,8번
19,김상수,삼성,0.0,4,0,0,0,0,0,1,0,1,0,8번
19,김재현,삼성,0.0,4,0,0,0,0,0,1,0,3,0,8번
19,살라디노,삼성,0.0,1,0,0,0,0,0,0,0,0,0,8번
19,이학주,삼성,0.0,3,0,0,0,0,0,1,0,0,0,8번
1,송준석,삼성,1.0,1,1,0,0,0,1,0,0,0,0,9번
1,이학주,삼성,1.0,1,1,0,0,1,1,0,0,0,0,9번
3,김성윤,삼성,0.5,2,1,0,0,0,0,1,0,0,0,9번
4,최영진,삼성,0.375,8,3,0,0,0,0,0,1,1,0,9번
5,박승규,삼성,0.361,61,22,5,0,0,7,3,1,10,2,9번
6,박해민,삼성,0.351,74,26,4,1,2,11,4,0,8,0,9번
7,강한울,삼성,0.333,15,5,1,0,0,1,0,0,3,0,9번
7,김호재,삼성,0.333,42,14,2,0,1,3,7,1,5,1,9번
9,박계범,삼성,0.263,38,10,4,0,0,2,0,0,13,0,9번
10,김성표,삼성,0.25,4,1,0,0,0,0,0,0,1,0,9번
11,박찬도,삼성,0.238,21,5,1,0,0,2,5,0,4,0,9번
12,김헌곤,삼성,0.234,47,11,0,0,0,6,3,0,3,2,9번
13,김지찬,삼성,0.202,89,18,1,0,0,5,3,0,18,0,9번
14,김응민,삼성,0.2,5,1,0,0,0,0,0,0,1,0,9번
15,이성규,삼성,0.151,73,11,2,1,3,9,8,2,19,2,9번
16,김도환,삼성,0.143,7,1,0,0,0,1,0,0,2,0,9번
17,이성곤,삼성,0.125,8,1,0,0,0,0,0,0,3,1,9번
18,강민호,삼성,0.0,1,0,0,0,0,0,0,0,0,0,9번
18,김재현,삼성,0.0,4,0,0,0,0,1,1,0,0,0,9번
18,이원석,삼성,0.0,2,0,0,0,0,0,0,0,0,0,9번
1,최영진,삼성,0.571,14,8,2,0,0,1,2,1,0,0,상위(1~2번)
2,이학주,삼성,0.500,2,1,0,0,0,2,0,0,1,0,상위(1~2번)
3,김재현,삼성,0.333,3,1,0,0,0,2,0,0,0,1,상위(1~2번)
3,살라디노,삼성,0.333,9,3,0,0,0,2,1,0,2,0,상위(1~2번)
5,김상수,삼성,0.316,361,114,15,3,4,40,45,7,49,15,상위(1~2번)
6,송준석,삼성,0.300,10,3,1,0,1,1,0,1,1,1,상위(1~2번)
7,김동엽,삼성,0.290,62,18,2,0,2,13,2,1,9,3,상위(1~2번)
8,구자욱,삼성,0.266,143,38,9,0,1,15,23,4,30,1,상위(1~2번)
9,박해민,삼성,0.266,335,89,12,3,9,36,30,2,52,7,상위(1~2번)
10,김호재,삼성,0.250,8,2,0,0,0,0,1,1,1,0,상위(1~2번)
11,김지찬,삼성,0.246,57,14,1,0,0,3,6,1,7,0,상위(1~2번)
12,박승규,삼성,0.235,68,16,3,0,1,3,0,1,11,1,상위(1~2번)
13,박계범,삼성,0.200,20,4,2,0,1,3,2,0,6,0,상위(1~2번)
14,박찬도,삼성,0.175,40,7,2,0,0,1,3,0,12,0,상위(1~2번)
15,김헌곤,삼성,0.154,39,6,2,0,0,4,1,1,3,0,상위(1~2번)
16,강한울,삼성,0.133,15,2,0,0,0,1,2,0,5,0,상위(1~2번)
17,김성윤,삼성,0.000,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
17,김성표,삼성,0.000,3,0,0,0,0,0,0,0,1,0,상위(1~2번)
17,김응민,삼성,-,0,0,0,0,0,0,0,0,0,0,상위(1~2번)
17,라이블리,삼성,0.000,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
17,이성곤,삼성,0.000,1,0,0,0,0,0,0,0,1,0,상위(1~2번)
17,이성규,삼성,0.000,3,0,0,0,0,0,0,0,1,0,상위(1~2번)
17,이원석,삼성,0.000,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
1,김호재,삼성,0.600,5,3,0,0,0,1,0,0,0,0,중심(3~5번)
1,박찬도,삼성,0.600,5,3,0,0,1,1,1,0,0,0,중심(3~5번)
3,김재현,삼성,0.500,2,1,0,0,0,1,0,0,0,0,중심(3~5번)
3,박해민,삼성,0.500,18,9,1,1,0,3,0,1,0,0,중심(3~5번)
3,송준석,삼성,0.500,2,1,0,0,0,0,0,0,1,0,중심(3~5번)
6,김도환,삼성,0.333,3,1,1,0,0,2,1,0,2,0,중심(3~5번)
7,구자욱,삼성,0.327,300,98,18,2,14,63,28,4,61,3,중심(3~5번)
8,최영진,삼성,0.323,31,10,1,0,0,6,6,0,3,1,중심(3~5번)
9,김동엽,삼성,0.312,260,81,13,0,14,50,23,2,53,7,중심(3~5번)
10,살라디노,삼성,0.309,97,30,8,0,5,22,19,5,30,3,중심(3~5번)
11,강민호,삼성,0.298,57,17,2,0,2,10,4,2,7,2,중심(3~5번)
12,이성곤,삼성,0.291,86,25,4,0,4,13,8,0,23,0,중심(3~5번)
13,이원석,삼성,0.284,313,89,14,0,10,62,37,1,62,6,중심(3~5번)
14,김상수,삼성,0.257,35,9,3,0,1,7,9,1,3,1,중심(3~5번)
15,김지찬,삼성,0.250,8,2,1,1,0,0,0,0,1,0,중심(3~5번)
16,이학주,삼성,0.248,149,37,9,0,2,20,18,2,43,2,중심(3~5번)
17,박계범,삼성,0.217,23,5,0,0,0,4,1,0,6,1,중심(3~5번)
18,이성규,삼성,0.205,44,9,2,0,2,8,1,2,13,1,중심(3~5번)
19,박승규,삼성,0.200,5,1,0,0,0,1,0,0,2,0,중심(3~5번)
20,팔카,삼성,0.199,176,35,6,0,6,19,17,0,50,4,중심(3~5번)
21,김헌곤,삼성,0.182,44,8,1,0,0,3,4,2,7,1,중심(3~5번)
22,권정웅,삼성,-,0,0,0,0,0,0,1,0,0,0,중심(3~5번)
22,김성윤,삼성,0.000,2,0,0,0,0,0,0,1,1,0,중심(3~5번)
22,김성표,삼성,0.000,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
22,백승민,삼성,0.000,5,0,0,0,0,1,0,2,2,0,중심(3~5번)
1,김성윤,삼성,0.5,4,2,1,0,0,0,1,0,0,0,하위(6~9번)
2,강한울,삼성,0.333,90,30,3,0,1,9,9,0,19,3,하위(6~9번)
2,구자욱,삼성,0.333,3,1,0,0,0,0,0,0,0,0,하위(6~9번)
4,김동엽,삼성,0.33,91,30,6,0,4,11,4,1,17,4,하위(6~9번)
5,박해민,삼성,0.324,136,44,5,1,2,16,9,0,25,0,하위(6~9번)
6,김호재,삼성,0.314,105,33,5,0,1,9,15,2,18,1,하위(6~9번)
7,팔카,삼성,0.3,20,6,1,0,2,4,1,0,8,1,하위(6~9번)
8,김헌곤,삼성,0.287,171,49,5,0,3,27,17,0,21,6,하위(6~9번)
9,강민호,삼성,0.285,298,85,12,0,17,51,27,2,47,15,하위(6~9번)
10,박승규,삼성,0.275,109,30,8,0,0,10,7,2,19,3,하위(6~9번)
11,이성곤,삼성,0.269,52,14,3,0,1,5,3,0,14,3,하위(6~9번)
12,송준석,삼성,0.257,35,9,4,0,0,6,2,0,4,3,하위(6~9번)
13,김성표,삼성,0.25,4,1,0,0,0,0,0,0,1,0,하위(6~9번)
14,김지찬,삼성,0.228,189,43,3,0,1,10,18,1,36,1,하위(6~9번)
15,김응민,삼성,0.224,76,17,1,0,0,5,5,1,22,1,하위(6~9번)
16,박찬도,삼성,0.216,51,11,3,0,0,6,11,1,10,2,하위(6~9번)
17,최영진,삼성,0.214,56,12,0,0,1,4,5,1,13,2,하위(6~9번)
18,이원석,삼성,0.213,89,19,3,0,3,12,12,1,20,1,하위(6~9번)
19,김도환,삼성,0.211,38,8,1,0,0,7,4,0,14,0,하위(6~9번)
20,박계범,삼성,0.19,121,23,5,0,2,9,4,0,30,2,하위(6~9번)
21,이성규,삼성,0.178,169,30,5,1,8,22,17,3,50,6,하위(6~9번)
22,김민수,삼성,0.174,23,4,0,0,0,1,2,0,6,0,하위(6~9번)
23,이학주,삼성,0.164,55,9,2,0,2,6,8,0,14,1,하위(6~9번)
24,살라디노,삼성,0.154,26,4,0,0,1,3,3,2,9,0,하위(6~9번)
25,양우현,삼성,0.13,23,3,0,0,0,0,1,0,5,1,하위(6~9번)
26,권정웅,삼성,0.0,1,0,0,0,0,0,0,0,0,0,하위(6~9번)
26,김상수,삼성,0.0,8,0,0,0,0,0,1,0,3,0,하위(6~9번)
26,김재현,삼성,0.0,9,0,0,0,0,1,3,0,3,0,하위(6~9번)
26,백승민,삼성,0.0,4,0,0,0,0,0,1,0,0,0,하위(6~9번)
