순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,김정민,SSG,0.500,8,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.500,0.500,1.000,0,0.0,0.0
2,에레디아,SSG,0.323,122,523,473,76,153,29,0,12,218,76,1,1,39,4,9,75,13,0.461,0.385,0.846,43,0.338,0.0
3,하재훈,SSG,0.303,77,229,201,35,61,10,1,7,94,35,2,2,19,1,5,53,0,0.468,0.374,0.842,16,0.327,0.167
4,최정,SSG,0.297,128,552,471,94,140,31,0,29,258,87,1,6,59,6,15,87,12,0.548,0.388,0.936,39,0.264,0.0
5,최항,SSG,0.286,21,35,28,3,8,1,0,1,12,6,1,1,5,0,0,12,1,0.429,0.382,0.811,2,0.333,0.25
6,한유섬,SSG,0.273,109,388,333,29,91,15,2,7,131,55,2,7,34,1,12,81,3,0.393,0.355,0.748,20,0.333,0.063
7,최지훈,SSG,0.268,117,503,462,65,124,19,8,2,165,30,8,1,29,0,3,50,3,0.357,0.315,0.672,31,0.223,0.0
8,김성현,SSG,0.268,112,354,310,35,83,14,0,1,100,27,13,2,29,1,0,36,6,0.323,0.328,0.651,22,0.23,0.0
9,최준우,SSG,0.267,38,69,60,5,16,1,0,0,17,6,0,1,8,0,0,10,3,0.283,0.348,0.631,4,0.294,0.333
10,박성한,SSG,0.266,128,529,459,53,122,19,0,9,168,47,7,4,58,1,1,56,7,0.366,0.347,0.713,30,0.254,0.0
11,강진성,SSG,0.261,58,145,134,10,35,6,1,3,52,17,1,1,6,0,3,20,2,0.388,0.306,0.694,8,0.275,0.15
12,추신수,SSG,0.254,112,462,382,65,97,17,1,12,152,41,0,2,65,1,13,79,8,0.398,0.379,0.777,24,0.26,0.3
13,안상현,SSG,0.241,58,66,58,10,14,3,0,0,17,2,3,0,5,0,0,15,1,0.293,0.302,0.595,3,0.15,0.5
14,오태곤,SSG,0.239,123,305,272,37,65,14,1,7,102,28,8,3,18,0,4,67,6,0.375,0.293,0.668,17,0.192,0.4
15,최상민,SSG,0.235,51,41,34,5,8,0,0,0,8,3,2,1,4,0,0,7,0,0.235,0.308,0.543,2,0.182,0.0
16,최주환,SSG,0.235,134,478,426,48,100,24,0,20,184,63,1,3,44,4,4,94,6,0.432,0.310,0.742,22,0.212,0.286
17,김찬형,SSG,0.229,36,53,48,6,11,3,0,1,17,5,2,0,2,0,1,10,1,0.354,0.275,0.629,2,0.417,0.0
18,김강민,SSG,0.226,70,166,137,20,31,3,0,2,40,7,2,3,23,1,1,38,2,0.292,0.335,0.627,7,0.061,0.238
19,김민식,SSG,0.218,122,318,266,28,58,9,1,5,84,34,17,2,31,1,2,57,6,0.316,0.302,0.618,15,0.28,0.0
20,전의산,SSG,0.201,56,153,134,11,27,6,0,4,45,21,0,1,15,0,3,40,1,0.336,0.294,0.630,4,0.225,0.188
21,조형우,SSG,0.185,62,133,119,9,22,4,1,2,34,12,4,1,8,0,1,25,2,0.286,0.240,0.526,3,0.208,0.0
22,이정범,SSG,0.172,15,33,29,2,5,0,0,0,5,4,0,2,2,0,0,6,1,0.172,0.212,0.384,0,0.091,0.0
23,최경모,SSG,0.150,28,20,20,6,3,0,0,0,3,1,0,0,0,0,0,5,0,0.150,0.150,0.300,0,0.167,0.0
24,이재원,SSG,0.091,27,48,44,3,4,1,0,0,5,2,1,1,2,0,0,8,4,0.114,0.128,0.242,0,0.1,1.0
25,이흥련,SSG,0.071,16,17,14,1,1,0,0,1,4,2,1,0,2,0,0,6,0,0.286,0.188,0.474,0,0.0,0.0
26,고명준,SSG,0.000,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.0,0.0
26,고효준,SSG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,김건웅,SSG,0.000,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.0,0.0
26,노경은,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,류효승,SSG,0.000,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.000,0.250,0.250,0,0.0,0.0
26,문승원,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,백승건,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,서진용,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,이건욱,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,임준섭,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,채현우,SSG,-,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,최민준,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
