순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
15,나주환,KIA,0.0,4,0,0,0,0,0,0,0,3,0,9번
15,나지완,KIA,0.0,1,0,0,0,0,0,1,0,1,0,9번
15,류지혁,KIA,0.0,2,0,0,0,0,0,0,0,1,0,9번
15,이정훈,KIA,0.0,4,0,0,0,0,0,0,0,0,0,9번
15,이진영,KIA,0.0,7,0,0,0,0,0,0,1,3,0,9번
15,황윤호,KIA,0.0,6,0,0,0,0,0,0,1,1,1,9번
1,이우성,KIA,1.0,1,1,0,0,0,0,0,0,0,0,상위(1~2번)
2,최정민,KIA,0.5,4,2,0,0,0,1,0,0,2,0,상위(1~2번)
3,박찬호,KIA,0.471,17,8,1,0,0,4,2,0,2,1,상위(1~2번)
4,터커,KIA,0.45,20,9,3,0,0,5,2,0,4,0,상위(1~2번)
5,김태진,KIA,0.365,63,23,0,0,0,5,8,0,12,3,상위(1~2번)
6,김선빈,KIA,0.314,449,141,30,0,5,66,46,1,36,16,상위(1~2번)
7,최원준,KIA,0.294,585,172,21,6,4,43,60,11,68,7,상위(1~2번)
8,김규성,KIA,0.25,4,1,1,0,0,2,1,0,2,0,상위(1~2번)
8,유민상,KIA,0.25,8,2,0,0,1,1,1,0,4,0,상위(1~2번)
10,이창진,KIA,0.231,13,3,1,0,0,1,1,0,2,0,상위(1~2번)
11,오정환,KIA,0.222,9,2,1,0,0,2,0,0,3,0,상위(1~2번)
12,강경학,KIA,0.0,18,0,0,0,0,0,3,0,9,0,상위(1~2번)
12,김민식,KIA,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
12,나주환,KIA,0.0,1,0,0,0,0,0,0,0,1,0,상위(1~2번)
12,박민,KIA,0.0,3,0,0,0,0,0,0,0,1,0,상위(1~2번)
12,박정우,KIA,0.0,2,0,0,0,0,0,0,0,0,0,상위(1~2번)
12,최정용,KIA,0.0,12,0,0,0,0,0,1,0,6,0,상위(1~2번)
1,박정우,KIA,1.0,2,2,0,0,0,0,0,0,0,0,중심(3~5번)
2,이우성,KIA,0.571,7,4,0,0,0,2,1,0,1,0,중심(3~5번)
3,최원준,KIA,0.5,4,2,0,0,0,1,1,0,0,0,중심(3~5번)
4,최정용,KIA,0.429,7,3,1,0,0,0,2,0,2,1,중심(3~5번)
5,김석환,KIA,0.375,8,3,0,0,1,2,0,0,2,0,중심(3~5번)
6,류지혁,KIA,0.302,162,49,4,0,1,21,26,1,28,3,중심(3~5번)
7,김민식,KIA,0.273,22,6,2,0,0,0,3,0,4,0,중심(3~5번)
8,이정훈,KIA,0.262,122,32,6,0,2,14,19,3,33,3,중심(3~5번)
9,김태진,KIA,0.236,229,54,8,3,1,20,13,0,37,2,중심(3~5번)
10,황대인,KIA,0.233,249,58,8,1,10,37,16,1,56,7,중심(3~5번)
11,최형우,KIA,0.232,370,86,15,1,12,55,67,4,66,9,중심(3~5번)
12,터커,KIA,0.218,307,67,17,1,5,38,38,7,42,9,중심(3~5번)
13,나지완,KIA,0.192,52,10,1,0,0,4,9,4,18,2,중심(3~5번)
14,김선빈,KIA,0.143,14,2,0,0,0,0,4,0,2,2,중심(3~5번)
14,유민상,KIA,0.143,35,5,1,0,0,2,4,4,10,1,중심(3~5번)
16,이창진,KIA,0.119,42,5,1,0,0,5,6,0,9,0,중심(3~5번)
17,강경학,KIA,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
17,김규성,KIA,0.0,3,0,0,0,0,0,0,0,2,0,중심(3~5번)
17,김호령,KIA,0.0,2,0,0,0,0,0,1,0,1,0,중심(3~5번)
17,나주환,KIA,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
17,오정환,KIA,0.0,4,0,0,0,0,0,0,0,4,0,중심(3~5번)
17,이진영,KIA,0.0,4,0,0,0,0,0,0,2,4,0,중심(3~5번)
1,오정환,KIA,0.5,4,2,0,0,0,0,1,0,2,0,하위(6~9번)
2,유민상,KIA,0.412,17,7,1,0,0,3,3,2,4,0,하위(6~9번)
3,강경학,KIA,0.357,14,5,0,0,0,1,2,1,3,0,하위(6~9번)
4,최형우,KIA,0.333,3,1,0,0,0,0,0,0,1,0,하위(6~9번)
5,김태진,KIA,0.315,89,28,4,2,0,11,2,0,15,2,하위(6~9번)
6,김선빈,KIA,0.289,38,11,2,0,0,1,6,0,1,1,하위(6~9번)
7,최정민,KIA,0.273,11,3,0,0,0,0,3,1,5,1,하위(6~9번)
7,황대인,KIA,0.273,33,9,2,0,3,8,2,1,6,1,하위(6~9번)
9,터커,KIA,0.248,141,35,4,0,4,16,21,1,20,3,하위(6~9번)
10,류지혁,KIA,0.243,111,27,4,0,1,13,16,6,18,4,하위(6~9번)
11,박찬호,KIA,0.237,401,95,14,5,1,55,52,0,71,10,하위(6~9번)
12,이창진,KIA,0.227,194,44,6,1,3,27,29,1,43,10,하위(6~9번)
13,권혁경,KIA,0.222,18,4,0,0,0,0,0,0,6,2,하위(6~9번)
13,이진영,KIA,0.222,36,8,2,1,2,5,3,2,18,0,하위(6~9번)
15,한승택,KIA,0.217,203,44,7,0,3,16,28,3,61,6,하위(6~9번)
16,김민식,KIA,0.216,227,49,6,0,3,26,38,4,45,2,하위(6~9번)
17,최정용,KIA,0.212,33,7,0,0,0,2,6,0,8,0,하위(6~9번)
18,김호령,KIA,0.211,128,27,2,0,4,15,15,6,43,2,하위(6~9번)
19,박민,KIA,0.188,32,6,1,0,0,3,2,1,9,1,하위(6~9번)
20,김석환,KIA,0.182,11,2,0,0,0,1,0,1,5,0,하위(6~9번)
21,황윤호,KIA,0.176,17,3,0,0,0,0,1,1,3,1,하위(6~9번)
22,나주환,KIA,0.172,29,5,0,0,0,3,0,0,10,2,하위(6~9번)
23,박정우,KIA,0.159,44,7,1,0,0,4,10,2,8,2,하위(6~9번)
24,이우성,KIA,0.156,77,12,5,0,0,2,12,0,16,2,하위(6~9번)
25,김규성,KIA,0.138,29,4,0,0,0,0,4,0,13,0,하위(6~9번)
26,나지완,KIA,0.103,29,3,0,0,0,3,5,2,11,1,하위(6~9번)
27,오선우,KIA,0.067,15,1,0,0,0,0,1,0,9,0,하위(6~9번)
28,이정훈,KIA,0.0,7,0,0,0,0,0,0,0,0,0,하위(6~9번)
