순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
1,이우성,KIA,0.500,4,2,0,0,0,1,1,0,1,0,1번
2,류승현,KIA,0.444,9,4,0,0,0,0,0,0,2,0,1번
3,터커,KIA,0.400,5,2,1,0,0,0,0,0,0,0,1번
4,김주찬,KIA,0.324,105,34,9,0,1,10,9,0,15,0,1번
5,최정용,KIA,0.273,11,3,0,0,0,0,0,0,6,0,1번
6,유민상,KIA,0.250,4,1,0,0,0,0,1,0,1,0,1번
7,박찬호,KIA,0.248,105,26,2,0,0,11,2,3,16,4,1번
8,최원준,KIA,0.208,149,31,8,1,0,9,7,3,31,4,1번
9,김선빈,KIA,0.167,18,3,2,0,0,0,4,0,1,0,1번
9,안치홍,KIA,0.167,6,1,0,0,0,0,0,0,1,1,1번
11,이창진,KIA,0.119,42,5,3,0,0,2,3,1,11,1,1번
12,김민식,KIA,0.000,1,0,0,0,0,0,1,0,1,0,1번
12,오선우,KIA,0.000,1,0,0,0,0,0,0,0,1,0,1번
12,유재신,KIA,0.000,3,0,0,0,0,0,0,0,2,0,1번
12,황윤호,KIA,-,0,0,0,0,0,0,1,0,0,0,1번
1,최정용,KIA,0.667,3,2,0,0,0,1,0,0,1,0,2번
2,유재신,KIA,0.500,2,1,0,1,0,0,1,0,1,0,2번
2,이우성,KIA,0.500,4,2,2,0,0,0,0,0,0,0,2번
4,황윤호,KIA,0.364,33,12,2,1,1,4,2,0,2,0,2번
5,이창진,KIA,0.333,6,2,0,0,1,2,2,0,1,0,2번
6,김주찬,KIA,0.308,39,12,0,0,0,3,2,1,7,1,2번
7,박찬호,KIA,0.289,201,58,6,3,0,23,7,1,27,3,2번
8,김선빈,KIA,0.288,205,59,15,0,0,17,20,0,11,5,2번
9,류승현,KIA,0.241,29,7,1,0,0,1,2,2,9,1,2번
10,나지완,KIA,0.231,13,3,1,0,1,1,1,0,4,0,2번
11,해즐베이커,KIA,0.160,25,4,2,0,1,2,1,1,12,0,2번
12,최원준,KIA,0.083,12,1,0,0,1,3,4,0,4,0,2번
13,고장혁,KIA,0.000,2,0,0,0,0,0,0,0,0,1,2번
13,박준태,KIA,0.000,2,0,0,0,0,0,0,0,0,0,2번
13,오정환,KIA,0.000,1,0,0,0,0,0,0,0,1,0,2번
13,유민상,KIA,-,0,0,0,0,0,0,1,0,0,0,2번
13,윤해진,KIA,0.000,2,0,0,0,0,0,0,0,0,0,2번
13,이범호,KIA,0.000,2,0,0,0,0,0,0,0,0,1,2번
13,홍재호,KIA,0.000,1,0,0,0,0,0,0,0,1,0,2번
1,문선재,KIA,1.0,1,1,0,0,1,1,0,0,0,0,3번
1,오정환,KIA,1.0,1,1,0,0,0,0,0,0,0,0,3번
3,백용환,KIA,0.5,2,1,0,0,1,2,0,0,0,0,3번
3,이우성,KIA,0.5,6,3,1,0,0,2,1,0,1,0,3번
3,이창진,KIA,0.5,4,2,0,0,1,2,0,0,0,0,3번
6,김선빈,KIA,0.364,11,4,0,0,0,1,1,0,1,0,3번
7,오선우,KIA,0.333,3,1,1,0,0,0,0,0,1,0,3번
8,터커,KIA,0.308,315,97,28,0,8,44,29,2,36,12,3번
9,안치홍,KIA,0.304,171,52,7,1,1,22,22,0,18,2,3번
10,유민상,KIA,0.25,20,5,1,0,2,4,2,0,4,1,3번
10,유재신,KIA,0.25,4,1,0,0,0,1,1,0,1,0,3번
12,김주찬,KIA,0.182,11,2,0,0,0,0,0,0,1,0,3번
13,류승현,KIA,0.176,17,3,1,0,0,2,0,1,4,0,3번
14,고장혁,KIA,0.0,2,0,0,0,0,0,0,0,1,0,3번
14,나지완,KIA,0.0,1,0,0,0,0,0,0,0,0,0,3번
14,신범수,KIA,0.0,1,0,0,0,0,0,0,0,0,0,3번
14,최원준,KIA,0.0,2,0,0,0,0,0,0,0,1,0,3번
14,황대인,KIA,0.0,4,0,0,0,0,0,0,0,3,0,3번
14,황윤호,KIA,0.0,4,0,0,0,0,0,0,0,0,0,3번
1,박준태,KIA,1.0,1,1,1,0,0,0,0,0,0,0,4번
2,김선빈,KIA,0.5,2,1,0,0,0,2,0,0,0,0,4번
2,백용환,KIA,0.5,2,1,1,0,0,0,0,0,1,0,4번
2,안치홍,KIA,0.5,4,2,0,0,0,1,0,0,0,0,4번
5,터커,KIA,0.385,13,5,3,0,1,3,2,0,2,0,4번
6,나지완,KIA,0.375,8,3,0,0,1,1,3,0,3,0,4번
7,최원준,KIA,0.333,3,1,1,0,0,0,0,0,1,0,4번
8,최형우,KIA,0.302,454,137,31,1,17,86,84,7,77,13,4번
9,유재신,KIA,0.25,4,1,0,0,0,0,1,0,0,0,4번
9,이우성,KIA,0.25,8,2,0,0,0,0,0,0,2,0,4번
11,김주찬,KIA,0.0,1,0,0,0,0,0,0,0,0,0,4번
11,문선재,KIA,0.0,3,0,0,0,0,0,1,0,2,0,4번
11,오선우,KIA,0.0,2,0,0,0,0,0,0,0,1,0,4번
11,유민상,KIA,0.0,9,0,0,0,0,0,0,0,3,0,4번
11,이범호,KIA,0.0,2,0,0,0,0,0,0,0,1,0,4번
11,한승택,KIA,0.0,2,0,0,0,0,0,0,0,1,0,4번
11,홍재호,KIA,0.0,1,0,0,0,0,0,0,0,0,0,4번
1,김선빈,KIA,1.0,1,1,0,0,0,0,0,0,0,0,5번
1,황윤호,KIA,1.0,1,1,0,0,0,0,0,0,0,0,5번
3,류승현,KIA,0.571,14,8,3,0,0,3,0,1,2,0,5번
4,박준태,KIA,0.5,2,1,1,0,0,0,0,0,1,0,5번
5,황대인,KIA,0.4,5,2,0,0,0,0,0,2,1,0,5번
6,이범호,KIA,0.333,9,3,1,0,1,2,1,0,0,0,5번
7,안치홍,KIA,0.32,100,32,5,0,3,15,12,0,11,5,5번
8,유민상,KIA,0.319,116,37,13,0,3,18,17,2,21,5,5번
9,이창진,KIA,0.297,74,22,5,0,1,9,11,0,23,1,5번
10,유재신,KIA,0.286,7,2,0,0,0,1,0,0,1,0,5번
11,김주찬,KIA,0.279,111,31,4,0,0,11,3,1,15,4,5번
12,터커,KIA,0.227,22,5,1,0,0,1,3,1,6,0,5번
13,나지완,KIA,0.2,30,6,0,0,3,6,2,0,5,0,5번
14,이우성,KIA,0.136,22,3,0,0,2,5,2,0,7,1,5번
15,문선재,KIA,0.0,2,0,0,0,0,0,0,0,0,0,5번
15,백용환,KIA,0.0,3,0,0,0,0,0,0,0,1,0,5번
15,신범수,KIA,0.0,1,0,0,0,0,0,1,0,1,0,5번
15,오선우,KIA,0.0,5,0,0,0,0,0,0,0,2,0,5번
15,오정환,KIA,0.0,1,0,0,0,0,0,0,0,0,1,5번
15,이진영,KIA,0.0,1,0,0,0,0,0,0,0,0,0,5번
15,최원준,KIA,0.0,1,0,0,0,0,0,0,0,0,0,5번
15,해즐베이커,KIA,0.0,4,0,0,0,0,0,1,0,1,0,5번
1,터커,KIA,1.000,2,2,0,0,0,2,3,0,0,0,6번
2,신범수,KIA,0.500,2,1,0,0,0,0,0,0,0,0,6번
2,유재신,KIA,0.500,2,1,0,0,0,0,1,0,0,0,6번
4,황윤호,KIA,0.353,17,6,0,0,0,1,0,0,3,0,6번
5,안치홍,KIA,0.338,71,24,5,0,1,10,6,1,7,0,6번
6,이인행,KIA,0.333,3,1,1,0,0,0,1,0,0,0,6번
7,유민상,KIA,0.313,16,5,1,0,0,3,1,1,2,0,6번
8,황대인,KIA,0.286,7,2,2,0,0,0,1,0,1,0,6번
9,김주찬,KIA,0.280,50,14,1,0,2,4,3,2,5,1,6번
10,이창진,KIA,0.263,137,36,7,1,0,14,19,3,30,5,6번
11,박준태,KIA,0.250,4,1,0,0,0,1,2,0,2,0,6번
12,이우성,KIA,0.237,38,9,0,0,4,9,4,2,9,0,6번
13,김선빈,KIA,0.214,14,3,2,0,0,3,2,0,1,0,6번
14,최원준,KIA,0.200,10,2,1,0,0,1,1,0,2,0,6번
15,나지완,KIA,0.191,47,9,3,0,1,6,7,1,13,3,6번
16,류승현,KIA,0.146,48,7,2,0,0,5,5,0,7,1,6번
17,문선재,KIA,0.105,19,2,0,0,0,1,3,0,6,0,6번
18,오선우,KIA,0.077,13,1,0,0,0,1,1,0,5,0,6번
19,고장혁,KIA,-,0,0,0,0,0,1,0,1,0,0,6번
19,김민식,KIA,0.000,1,0,0,0,0,0,0,0,0,0,6번
19,박찬호,KIA,0.000,3,0,0,0,0,0,0,0,2,0,6번
19,오정환,KIA,0.000,1,0,0,0,0,0,0,0,0,0,6번
19,이범호,KIA,0.000,3,0,0,0,0,0,1,0,0,0,6번
19,한승택,KIA,0.000,1,0,0,0,0,0,0,0,1,0,6번
19,해즐베이커,KIA,0.000,3,0,0,0,0,0,1,0,1,0,6번
1,박찬호,KIA,0.5,2,1,0,0,0,0,0,0,0,0,7번
1,이정훈,KIA,0.5,6,3,0,0,0,2,0,0,1,0,7번
3,김주찬,KIA,0.412,17,7,1,0,0,4,0,1,1,0,7번
4,이진영,KIA,0.4,5,2,0,0,0,1,0,0,2,0,7번
5,유민상,KIA,0.333,9,3,0,0,0,1,0,0,4,0,7번
6,김선빈,KIA,0.293,75,22,2,0,1,5,8,1,7,2,7번
7,안치홍,KIA,0.286,7,2,1,0,0,1,0,0,0,0,7번
7,한승택,KIA,0.286,14,4,0,0,0,2,3,1,3,0,7번
9,류승현,KIA,0.261,23,6,1,1,0,3,2,0,3,0,7번
10,이창진,KIA,0.257,101,26,6,0,1,11,16,0,20,1,7번
11,유재신,KIA,0.25,20,5,1,0,0,1,2,0,2,1,7번
11,이범호,KIA,0.25,4,1,0,0,0,1,0,0,0,0,7번
11,황대인,KIA,0.25,4,1,0,0,0,0,0,0,0,0,7번
11,황윤호,KIA,0.25,24,6,2,0,0,1,1,0,3,0,7번
15,문선재,KIA,0.227,22,5,0,0,2,4,5,1,8,0,7번
16,해즐베이커,KIA,0.222,9,2,0,0,1,3,1,0,4,0,7번
16,홍재호,KIA,0.222,9,2,0,0,0,0,1,0,3,0,7번
18,오선우,KIA,0.211,19,4,0,1,1,3,0,1,9,0,7번
19,최원준,KIA,0.143,14,2,0,1,0,1,0,1,4,0,7번
20,나지완,KIA,0.125,24,3,1,0,0,2,4,2,8,0,7번
21,이인행,KIA,0.111,9,1,0,0,0,2,1,1,5,0,7번
22,이우성,KIA,0.088,34,3,0,0,0,1,2,0,13,1,7번
23,박준태,KIA,0.056,18,1,1,0,0,3,0,0,8,1,7번
24,백용환,KIA,0.0,4,0,0,0,0,0,0,1,1,0,7번
24,신범수,KIA,0.0,6,0,0,0,0,0,0,0,1,0,7번
24,오정환,KIA,0.0,1,0,0,0,0,0,0,0,1,0,7번
24,최정민,KIA,0.0,1,0,0,0,0,0,0,0,1,0,7번
24,최형우,KIA,0.0,1,0,0,0,0,0,1,0,0,0,7번
1,안치홍,KIA,1.000,1,1,0,0,0,0,0,0,0,0,8번
2,황윤호,KIA,0.800,5,4,1,1,0,2,0,0,0,0,8번
3,류승현,KIA,0.500,2,1,0,0,0,0,0,0,1,0,8번
4,이창진,KIA,0.429,7,3,2,0,0,1,1,0,2,0,8번
5,이범호,KIA,0.400,5,2,0,0,0,1,0,0,2,0,8번
6,김주찬,KIA,0.333,3,1,1,0,0,0,0,0,0,0,8번
6,오선우,KIA,0.333,6,2,0,0,0,0,2,0,3,0,8번
