순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
9,하주석,한화,0.257,35,9,0,0,1,6,5,1,9,1,7번
10,권광민,한화,0.25,16,4,1,1,0,2,2,1,7,0,7번
11,이성곤,한화,0.24,25,6,1,0,0,3,7,0,9,0,7번
12,김인환,한화,0.238,21,5,1,0,1,3,1,0,5,1,7번
13,최재훈,한화,0.236,72,17,5,0,2,14,6,2,11,3,7번
14,장진혁,한화,0.222,36,8,0,0,0,2,3,0,5,0,7번
14,허관회,한화,0.222,9,2,1,0,0,0,0,0,2,1,7번
16,유로결,한화,0.2,5,1,0,0,0,1,1,0,0,0,7번
17,정민규,한화,0.143,7,1,0,0,0,0,0,0,4,0,7번
18,이진영,한화,0.136,44,6,3,0,0,1,1,0,21,1,7번
19,박상언,한화,0.036,28,1,0,1,0,4,0,0,5,1,7번
20,백용환,한화,0.0,1,0,0,0,0,0,0,0,1,0,7번
20,이도윤,한화,0.0,2,0,0,0,0,0,0,0,1,0,7번
20,이원석,한화,0.0,2,0,0,0,0,0,0,0,2,0,7번
20,이해창,한화,0.0,3,0,0,0,0,0,0,0,0,1,7번
1,정은원,한화,1.0,1,1,0,0,0,1,1,0,0,0,8번
2,유상빈,한화,0.667,12,8,5,0,0,3,0,0,1,0,8번
2,이진영,한화,0.667,9,6,1,0,2,3,0,0,0,0,8번
4,하주석,한화,0.5,2,1,1,0,0,0,0,0,1,0,8번
5,박상언,한화,0.366,41,15,3,0,1,5,7,0,9,0,8번
6,변우혁,한화,0.333,9,3,1,0,0,2,0,0,2,1,8번
7,장진혁,한화,0.25,12,3,0,0,0,3,3,0,3,0,8번
8,최재훈,한화,0.227,75,17,3,0,2,7,5,5,13,3,8번
9,노수광,한화,0.22,91,20,6,1,2,10,7,0,32,0,8번
10,임종찬,한화,0.214,14,3,1,0,0,1,0,0,8,1,8번
11,원혁재,한화,0.2,10,2,1,0,0,0,1,0,7,0,8번
11,허관회,한화,0.2,10,2,1,0,0,1,0,0,4,0,8번
13,박정현,한화,0.188,85,16,0,0,0,2,4,1,23,2,8번
14,권광민,한화,0.185,27,5,0,0,0,2,7,0,14,0,8번
15,김태연,한화,0.167,12,2,1,0,0,0,1,0,2,1,8번
16,장운호,한화,0.16,25,4,0,0,0,1,1,0,4,0,8번
17,이성곤,한화,0.136,22,3,1,0,0,0,3,0,5,0,8번
18,이도윤,한화,0.1,10,1,0,0,0,0,0,0,1,0,8번
18,정민규,한화,0.1,10,1,0,0,0,0,0,1,4,0,8번
20,김인환,한화,0.0,5,0,0,0,0,0,1,0,1,0,8번
20,유로결,한화,0.0,7,0,0,0,0,0,1,0,0,0,8번
20,이원석,한화,0.0,8,0,0,0,0,0,1,0,5,0,8번
20,이해창,한화,0.0,6,0,0,0,0,0,0,0,1,0,8번
20,허인서,한화,0.0,4,0,0,0,0,0,0,0,1,0,8번
1,하주석,한화,0.667,3,2,0,0,0,2,0,0,0,0,9번
2,정은원,한화,0.5,2,1,0,0,0,0,1,0,0,0,9번
2,최재훈,한화,0.5,2,1,0,0,0,0,0,0,1,0,9번
4,권광민,한화,0.333,6,2,0,0,0,3,0,0,1,0,9번
4,변우혁,한화,0.333,3,1,0,0,1,1,0,0,0,0,9번
6,박정현,한화,0.276,87,24,2,0,2,10,4,0,26,0,9번
7,장운호,한화,0.263,57,15,1,0,0,6,6,1,11,0,9번
8,박상언,한화,0.25,44,11,1,0,3,7,1,0,10,1,9번
8,이진영,한화,0.25,4,1,0,0,1,3,1,0,1,0,9번
10,장진혁,한화,0.234,47,11,2,0,2,10,3,0,12,1,9번
11,노수광,한화,0.211,19,4,1,0,1,5,3,0,4,1,9번
12,정민규,한화,0.2,5,1,0,0,0,0,0,0,2,0,9번
13,이도윤,한화,0.188,69,13,5,0,1,7,7,0,19,0,9번
14,임종찬,한화,0.184,38,7,0,0,2,5,3,0,14,0,9번
15,이원석,한화,0.182,22,4,0,0,1,1,2,0,8,1,9번
16,유상빈,한화,0.167,12,2,0,0,0,1,0,0,2,0,9번
17,김태연,한화,0.143,14,2,0,0,0,1,1,0,4,1,9번
18,유로결,한화,0.125,40,5,0,0,0,1,1,1,7,1,9번
18,허인서,한화,0.125,8,1,0,0,0,0,1,0,4,0,9번
20,김인환,한화,0.0,1,0,0,0,0,0,0,0,1,0,9번
20,백용환,한화,0.0,2,0,0,0,0,0,0,0,0,0,9번
20,원혁재,한화,0.0,9,0,0,0,0,0,1,0,3,0,9번
20,이성곤,한화,0.0,1,0,0,0,0,0,1,0,1,0,9번
1,노시환,한화,0.333,9,3,1,0,0,1,1,0,3,0,상위(1~2번)
2,박상언,한화,0.3,10,3,1,0,0,1,2,0,2,0,상위(1~2번)
3,박정현,한화,0.286,7,2,1,0,0,1,0,0,1,0,상위(1~2번)
3,유로결,한화,0.286,7,2,0,0,0,2,0,0,2,0,상위(1~2번)
5,터크먼,한화,0.27,370,100,20,4,9,31,41,5,66,8,상위(1~2번)
6,김태연,한화,0.265,136,36,6,0,5,15,10,3,29,3,상위(1~2번)
7,권광민,한화,0.25,4,1,1,0,0,1,4,0,1,0,상위(1~2번)
7,허인서,한화,0.25,4,1,0,0,0,0,0,0,2,0,상위(1~2번)
9,장진혁,한화,0.235,17,4,0,0,0,2,3,0,7,0,상위(1~2번)
10,정은원,한화,0.229,218,50,8,1,5,16,31,0,54,4,상위(1~2번)
11,이성곤,한화,0.211,19,4,1,0,0,1,2,0,6,0,상위(1~2번)
12,이진영,한화,0.205,44,9,1,0,1,6,6,0,18,1,상위(1~2번)
13,장운호,한화,0.2,10,2,0,0,0,1,2,1,2,0,상위(1~2번)
14,노수광,한화,0.198,101,20,4,0,0,4,9,1,39,0,상위(1~2번)
15,최재훈,한화,0.193,171,33,3,0,1,7,27,11,33,7,상위(1~2번)
16,유상빈,한화,0.154,13,2,0,0,0,0,0,0,5,0,상위(1~2번)
17,김인환,한화,0.0,2,0,0,0,0,0,0,0,0,0,상위(1~2번)
17,변우혁,한화,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
17,이도윤,한화,0.0,10,0,0,0,0,0,1,0,2,1,상위(1~2번)
17,이원석,한화,0.0,2,0,0,0,0,0,0,0,2,0,상위(1~2번)
17,이해창,한화,0.0,1,0,0,0,0,0,0,0,1,0,상위(1~2번)
17,하주석,한화,0.0,4,0,0,0,0,0,1,0,2,0,상위(1~2번)
17,허관회,한화,0.0,1,0,0,0,0,0,0,0,0,1,상위(1~2번)
1,백용환,한화,0.5,2,1,1,0,0,0,0,0,0,0,중심(3~5번)
2,허관회,한화,0.333,3,1,0,0,0,0,1,0,1,0,중심(3~5번)
3,터크먼,한화,0.322,205,66,17,0,3,12,23,2,38,4,중심(3~5번)
4,정은원,한화,0.291,227,66,7,1,3,27,37,1,44,6,중심(3~5번)
5,김인환,한화,0.289,298,86,8,0,15,47,18,3,80,3,중심(3~5번)
6,박정현,한화,0.286,7,2,0,0,0,0,1,0,3,0,중심(3~5번)
7,노시환,한화,0.28,425,119,23,1,6,58,47,4,92,13,중심(3~5번)
8,김태연,한화,0.241,108,26,5,0,0,15,16,1,32,2,중심(3~5번)
9,이도윤,한화,0.235,17,4,2,0,0,1,0,0,5,0,중심(3~5번)
10,하주석,한화,0.228,237,54,7,0,1,27,18,2,74,2,중심(3~5번)
11,최재훈,한화,0.214,14,3,0,0,0,1,0,0,3,0,중심(3~5번)
12,노수광,한화,0.167,6,1,0,0,0,0,2,0,2,0,중심(3~5번)
13,이진영,한화,0.151,86,13,4,1,1,11,7,0,41,1,중심(3~5번)
14,이성곤,한화,0.118,17,2,1,0,0,1,2,0,7,0,중심(3~5번)
15,권광민,한화,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
15,박상언,한화,0.0,6,0,0,0,0,0,0,0,1,0,중심(3~5번)
15,변우혁,한화,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
15,원혁재,한화,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
15,유로결,한화,0.0,1,0,0,0,0,0,1,0,0,0,중심(3~5번)
15,이원석,한화,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
15,임종찬,한화,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
15,장운호,한화,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
15,정민규,한화,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
1,유상빈,한화,0.394,33,13,5,0,0,4,0,0,6,0,하위(6~9번)
2,정은원,한화,0.365,63,23,5,0,0,6,17,0,11,0,하위(6~9번)
3,하주석,한화,0.299,204,61,11,2,4,31,12,1,50,2,하위(6~9번)
4,변우혁,한화,0.271,59,16,3,0,3,8,0,0,21,3,하위(6~9번)
5,최재훈,한화,0.251,179,45,11,0,4,22,17,10,29,10,하위(6~9번)
6,노수광,한화,0.245,208,51,14,6,4,26,21,0,66,2,하위(6~9번)
7,이진영,한화,0.244,90,22,7,0,6,14,4,0,31,2,하위(6~9번)
8,장운호,한화,0.243,111,27,3,0,1,14,15,2,22,2,하위(6~9번)
9,박정현,한화,0.241,191,46,3,1,3,18,11,1,52,2,하위(6~9번)
10,장진혁,한화,0.232,99,23,2,0,2,15,9,0,21,1,하위(6~9번)
11,박상언,한화,0.229,118,27,4,1,4,16,9,0,25,2,하위(6~9번)
12,권광민,한화,0.227,66,15,2,1,0,7,9,1,29,0,하위(6~9번)
13,김태연,한화,0.219,160,35,7,0,2,23,22,1,45,4,하위(6~9번)
14,허관회,한화,0.211,19,4,2,0,0,1,0,0,6,1,하위(6~9번)
15,이성곤,한화,0.206,63,13,3,0,0,3,13,0,19,0,하위(6~9번)
16,임종찬,한화,0.192,52,10,1,0,2,6,3,0,22,1,하위(6~9번)
17,김인환,한화,0.184,98,18,6,0,1,7,6,0,31,1,하위(6~9번)
18,이도윤,한화,0.163,86,14,5,0,1,7,7,0,23,0,하위(6~9번)
19,허인서,한화,0.143,14,2,0,0,0,0,1,0,6,0,하위(6~9번)
20,정민규,한화,0.136,22,3,0,0,0,0,0,1,10,0,하위(6~9번)
21,이원석,한화,0.125,32,4,0,0,1,1,3,0,15,1,하위(6~9번)
22,유로결,한화,0.115,52,6,0,0,0,2,3,1,7,1,하위(6~9번)
23,원혁재,한화,0.1,20,2,1,0,0,0,2,0,11,0,하위(6~9번)
24,백용환,한화,0.0,3,0,0,0,0,0,0,0,1,0,하위(6~9번)
24,이해창,한화,0.0,9,0,0,0,0,0,0,0,1,1,하위(6~9번)
