순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
1,김주원,NC,1.0,2,2,1,0,0,2,0,0,0,0,1번
2,도태훈,NC,0.6,5,3,1,0,0,2,0,0,0,0,1번
3,이명기,NC,0.375,8,3,1,0,0,0,0,0,1,0,1번
4,전민수,NC,0.333,3,1,0,0,0,1,0,0,1,0,1번
5,손아섭,NC,0.289,277,80,18,1,2,11,32,0,40,2,1번
6,박민우,NC,0.274,248,68,12,1,3,22,27,6,35,4,1번
7,김기환,NC,0.148,27,4,1,0,0,1,1,0,6,0,1번
8,서호철,NC,0.091,11,1,0,0,0,2,1,0,1,1,1번
9,권희동,NC,0.0,1,0,0,0,0,0,0,0,0,0,1번
9,김수윤,NC,0.0,1,0,0,0,0,0,0,0,1,0,1번
9,김한별,NC,0.0,2,0,0,0,0,0,0,0,0,0,1번
9,박건우,NC,0.0,4,0,0,0,0,0,0,0,0,0,1번
9,박준영,NC,0.0,3,0,0,0,0,0,0,0,0,1,1번
9,오태양,NC,0.0,2,0,0,0,0,0,0,0,1,0,1번
9,천재환,NC,0.0,5,0,0,0,0,0,0,0,2,0,1번
9,최승민,NC,0.0,1,0,0,0,0,0,0,0,0,0,1번
1,오영수,NC,1.0,1,1,0,0,0,2,0,0,0,0,2번
2,최승민,NC,0.545,11,6,0,0,0,2,0,0,1,0,2번
3,도태훈,NC,0.5,6,3,2,0,0,2,0,0,1,0,2번
4,김주원,NC,0.462,13,6,1,0,2,7,0,0,1,0,2번
5,서호철,NC,0.417,12,5,2,0,0,1,2,1,2,0,2번
6,손아섭,NC,0.284,211,60,10,1,0,25,16,2,26,6,2번
7,이명기,NC,0.282,103,29,4,2,0,12,11,1,19,3,2번
8,전민수,NC,0.273,22,6,1,0,0,0,0,0,8,0,2번
9,박민우,NC,0.27,37,10,3,0,0,1,4,1,3,1,2번
10,박준영,NC,0.259,54,14,4,0,1,4,4,0,10,1,2번
11,권희동,NC,0.237,76,18,2,1,3,9,9,4,16,1,2번
12,김기환,NC,0.2,10,2,1,0,0,0,3,0,4,0,2번
13,마티니,NC,0.167,12,2,0,0,0,0,3,0,1,1,2번
14,정진기,NC,0.143,7,1,0,0,0,0,0,0,3,0,2번
14,천재환,NC,0.143,7,1,0,0,0,0,0,0,2,0,2번
16,김한별,NC,0.0,1,0,0,0,0,0,0,0,1,0,2번
16,박건우,NC,0.0,5,0,0,0,0,0,0,0,2,0,2번
16,오태양,NC,0.0,1,0,0,0,0,0,0,0,0,0,2번
16,윤형준,NC,0.0,1,0,0,0,0,0,0,0,1,0,2번
1,김주원,NC,1.0,1,1,0,1,0,2,0,0,0,0,3번
2,김기환,NC,0.667,3,2,0,0,0,1,1,0,1,0,3번
3,최승민,NC,0.5,4,2,0,0,0,1,0,0,1,0,3번
4,박건우,NC,0.351,373,131,18,1,10,59,40,8,56,10,3번
5,천재환,NC,0.333,3,1,0,0,1,1,0,0,0,0,3번
6,마티니,NC,0.273,22,6,1,0,0,2,6,1,3,1,3번
7,박민우,NC,0.271,96,26,7,0,1,15,10,3,15,1,3번
8,손아섭,NC,0.231,52,12,1,2,2,12,8,0,9,1,3번
9,권희동,NC,0.167,6,1,0,0,0,1,1,1,1,0,3번
10,도태훈,NC,0.0,1,0,0,0,0,0,0,0,0,0,3번
10,서호철,NC,0.0,3,0,0,0,0,0,0,0,1,0,3번
10,오영수,NC,0.0,7,0,0,0,0,0,0,0,3,0,3번
10,윤형준,NC,0.0,1,0,0,0,0,0,0,0,0,0,3번
10,정진기,NC,0.0,2,0,0,0,0,0,0,0,1,0,3번
1,윤형준,NC,0.500,2,1,0,0,1,3,0,0,0,0,4번
1,이재용,NC,0.500,2,1,0,0,1,2,1,0,0,1,4번
1,정범모,NC,0.500,2,1,0,0,0,1,0,0,0,0,4번
1,정진기,NC,0.500,4,2,0,0,0,1,1,0,0,0,4번
5,박대온,NC,0.333,6,2,0,0,1,1,0,0,1,0,4번
6,마티니,NC,0.291,103,30,4,1,3,15,8,0,17,3,4번
7,박건우,NC,0.286,7,2,0,0,0,1,1,0,1,0,4번
