순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
9,김성욱,NC,0.105,19,2,0,0,0,1,0,1,3,0,5번
10,김주원,NC,0.0,1,0,0,0,0,0,2,0,0,0,5번
10,도태훈,NC,0.0,2,0,0,0,0,1,0,0,2,0,5번
10,박시원,NC,0.0,1,0,0,0,0,0,0,0,0,0,5번
10,오영수,NC,0.0,4,0,0,0,0,0,0,0,1,0,5번
10,최정원,NC,0.0,1,0,0,0,0,0,0,0,1,0,5번
1,최정원,NC,1.000,1,1,0,0,0,1,0,0,0,0,6번
2,한석현,NC,0.667,3,2,0,0,0,0,0,1,1,0,6번
3,오영수,NC,0.500,2,1,0,0,0,0,2,1,0,0,6번
4,박한결,NC,0.364,11,4,1,0,3,3,1,0,2,0,6번
5,서호철,NC,0.290,124,36,5,1,1,17,12,3,23,6,6번
6,김성욱,NC,0.204,103,21,5,1,4,19,16,6,20,2,6번
7,박시원,NC,0.200,5,1,0,0,0,0,1,0,2,0,6번
8,김휘집,NC,0.148,54,8,1,0,1,3,7,1,17,0,6번
9,권희동,NC,0.000,3,0,0,0,0,0,1,0,0,0,6번
9,김한별,NC,-,0,0,0,0,0,0,0,1,0,0,6번
9,김형준,NC,0.000,3,0,0,0,0,0,1,0,0,0,6번
9,도태훈,NC,0.000,6,0,0,0,0,0,1,0,1,1,6번
1,도태훈,NC,0.385,13,5,2,0,0,1,1,1,3,0,7번
2,박세혁,NC,0.364,22,8,3,0,0,4,2,0,6,2,7번
3,서호철,NC,0.352,54,19,2,0,1,10,5,2,14,2,7번
4,김휘집,NC,0.286,77,22,5,1,3,18,7,1,21,6,7번
5,박시원,NC,0.267,15,4,1,0,1,3,0,0,2,0,7번
5,천재환,NC,0.267,15,4,1,1,0,2,1,0,0,1,7번
7,김주원,NC,0.25,12,3,0,0,0,1,2,0,3,0,7번
7,한석현,NC,0.25,4,1,0,0,0,1,0,0,2,0,7번
9,김성욱,NC,0.237,59,14,1,0,3,12,4,3,16,1,7번
10,김형준,NC,0.203,64,13,3,0,3,12,11,0,24,3,7번
11,김세훈,NC,0.0,2,0,0,0,0,0,0,0,2,0,7번
11,박민우,NC,0.0,1,0,0,0,0,0,0,0,0,0,7번
11,박한결,NC,0.0,4,0,0,0,0,0,0,0,0,0,7번
11,오영수,NC,0.0,1,0,0,0,0,0,0,0,1,0,7번
11,최정원,NC,0.0,2,0,0,0,0,0,0,0,1,0,7번
1,박건우,NC,0.500,2,1,0,0,0,0,0,0,1,0,8번
2,김휘집,NC,0.375,8,3,1,0,0,1,1,0,1,0,8번
3,김수윤,NC,0.333,3,1,0,0,0,0,0,0,2,0,8번
4,천재환,NC,0.286,14,4,1,0,0,2,1,0,4,1,8번
5,김형준,NC,0.243,136,33,5,0,9,21,23,2,58,1,8번
6,김주원,NC,0.229,35,8,2,0,1,5,4,3,10,0,8번
7,오영수,NC,0.188,16,3,0,0,2,3,0,0,4,0,8번
8,도태훈,NC,0.143,7,1,0,0,0,0,1,0,2,0,8번
9,박세혁,NC,0.133,45,6,1,0,0,0,5,1,21,0,8번
10,김성욱,NC,0.091,11,1,0,0,1,1,0,1,1,1,8번
11,김세훈,NC,0.000,1,0,0,0,0,0,0,0,0,0,8번
11,서호철,NC,0.000,1,0,0,0,0,0,0,0,1,0,8번
11,최정원,NC,-,0,0,0,0,0,0,1,0,0,0,8번
1,박시원,NC,0.4,5,2,0,0,1,1,1,0,0,0,9번
2,김한별,NC,0.375,24,9,1,0,0,2,1,2,6,0,9번
3,서호철,NC,0.357,14,5,0,0,0,2,1,0,2,0,9번
4,도태훈,NC,0.233,30,7,1,0,0,4,8,2,6,1,9번
5,김성욱,NC,0.231,13,3,0,0,0,0,0,1,3,0,9번
6,김휘집,NC,0.217,46,10,3,0,3,7,1,1,17,0,9번
7,김주원,NC,0.187,150,28,4,1,4,17,15,8,49,1,9번
8,김세훈,NC,0.0,1,0,0,0,0,0,1,0,0,0,9번
8,김수윤,NC,0.0,1,0,0,0,0,0,1,0,1,0,9번
8,박세혁,NC,0.0,1,0,0,0,0,0,1,0,0,0,9번
8,오영수,NC,0.0,2,0,0,0,0,0,0,0,0,0,9번
8,천재환,NC,0.0,1,0,0,0,0,0,1,0,0,0,9번
8,최정원,NC,0.0,1,0,0,0,0,0,0,1,0,0,9번
1,김수윤,NC,1.0,1,1,0,0,0,0,0,0,0,0,상위(1~2번)
2,김주원,NC,0.5,2,1,0,0,0,2,2,0,0,0,상위(1~2번)
3,김한별,NC,0.333,3,1,0,0,0,0,0,0,1,0,상위(1~2번)
3,박영빈,NC,0.333,3,1,1,0,0,0,0,0,2,0,상위(1~2번)
5,박민우,NC,0.329,228,75,13,2,4,19,31,7,40,3,상위(1~2번)
6,손아섭,NC,0.297,155,46,7,0,3,19,5,0,28,1,상위(1~2번)
7,권희동,NC,0.293,92,27,7,0,1,10,17,3,18,3,상위(1~2번)
8,최정원,NC,0.279,61,17,2,0,0,7,11,2,17,1,상위(1~2번)
9,김성욱,NC,0.25,4,1,0,0,1,1,0,0,0,1,상위(1~2번)
10,서호철,NC,0.243,74,18,2,0,1,6,4,6,18,2,상위(1~2번)
11,도태훈,NC,0.167,6,1,0,0,0,0,0,1,1,0,상위(1~2번)
12,김휘집,NC,0.0,10,0,0,0,0,0,1,0,5,0,상위(1~2번)
12,박한결,NC,0.0,2,0,0,0,0,0,0,0,2,0,상위(1~2번)
12,천재환,NC,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
12,한석현,NC,0.0,3,0,0,0,0,0,0,0,1,0,상위(1~2번)
1,박민우,NC,1.0,2,2,0,0,0,0,0,0,0,0,중심(3~5번)
1,서호철,NC,1.0,1,1,0,0,0,0,0,0,0,0,중심(3~5번)
3,박세혁,NC,0.75,4,3,1,0,0,0,0,0,0,0,중심(3~5번)
4,박건우,NC,0.352,253,89,20,1,8,38,29,2,43,6,중심(3~5번)
5,천재환,NC,0.333,15,5,0,0,1,4,0,2,4,1,중심(3~5번)
6,손아섭,NC,0.298,151,45,8,0,4,29,8,0,27,0,중심(3~5번)
7,박한결,NC,0.294,17,5,0,0,3,5,1,0,6,0,중심(3~5번)
8,데이비슨,NC,0.284,257,73,10,0,23,57,23,10,79,4,중심(3~5번)
9,권희동,NC,0.262,149,39,5,1,1,26,26,3,24,3,중심(3~5번)
10,김휘집,NC,0.224,49,11,1,0,2,8,7,1,11,4,중심(3~5번)
11,오영수,NC,0.222,9,2,0,0,1,2,0,0,1,0,중심(3~5번)
12,최정원,NC,0.2,5,1,0,0,0,0,0,0,1,0,중심(3~5번)
13,한석현,NC,0.154,13,2,0,0,0,1,1,0,3,2,중심(3~5번)
14,김성욱,NC,0.143,21,3,0,1,0,1,0,1,4,0,중심(3~5번)
15,도태훈,NC,0.091,11,1,0,0,0,2,1,0,5,0,중심(3~5번)
16,김수윤,NC,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
16,김주원,NC,0.0,1,0,0,0,0,0,2,0,0,0,중심(3~5번)
16,박시원,NC,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
1,박건우,NC,0.5,2,1,0,0,0,0,0,0,1,0,하위(6~9번)
2,한석현,NC,0.429,7,3,0,0,0,1,0,1,3,0,하위(6~9번)
3,김한별,NC,0.375,24,9,1,0,0,2,1,3,6,0,하위(6~9번)
4,서호철,NC,0.311,193,60,7,1,2,29,18,5,40,8,하위(6~9번)
5,박시원,NC,0.28,25,7,1,0,2,4,2,0,4,0,하위(6~9번)
6,박한결,NC,0.267,15,4,1,0,3,3,1,0,2,0,하위(6~9번)
6,천재환,NC,0.267,30,8,2,1,0,4,3,0,4,2,하위(6~9번)
8,김수윤,NC,0.25,4,1,0,0,0,0,1,0,3,0,하위(6~9번)
8,최정원,NC,0.25,4,1,0,0,0,1,1,1,1,0,하위(6~9번)
10,김휘집,NC,0.232,185,43,10,1,7,29,16,3,56,6,하위(6~9번)
11,도태훈,NC,0.232,56,13,3,0,0,5,11,3,12,2,하위(6~9번)
12,김형준,NC,0.227,203,46,8,0,12,33,35,2,82,4,하위(6~9번)
13,김성욱,NC,0.21,186,39,6,1,8,32,20,11,40,4,하위(6~9번)
14,박세혁,NC,0.206,68,14,4,0,0,4,8,1,27,2,하위(6~9번)
15,김주원,NC,0.198,197,39,6,1,5,23,21,11,62,1,하위(6~9번)
16,오영수,NC,0.19,21,4,0,0,2,3,2,1,5,0,하위(6~9번)
17,권희동,NC,0.0,3,0,0,0,0,0,1,0,0,0,하위(6~9번)
17,김세훈,NC,0.0,4,0,0,0,0,0,1,0,2,0,하위(6~9번)
17,박민우,NC,0.0,1,0,0,0,0,0,0,0,0,0,하위(6~9번)
