순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
18,김형준,NC,0.0,1,0,0,0,0,0,0,0,1,0,2번
18,최승민,NC,0.0,2,0,0,0,0,0,0,0,1,0,2번
1,김성욱,NC,1.000,1,1,0,0,0,0,0,0,0,0,3번
1,손시헌,NC,1.000,1,1,1,0,0,0,0,0,0,0,3번
3,김태진,NC,0.714,7,5,1,0,0,0,0,0,0,0,3번
4,이명기,NC,0.364,11,4,1,0,0,1,1,0,3,0,3번
5,박민우,NC,0.360,125,45,2,3,0,14,8,6,11,1,3번
6,나성범,NC,0.343,67,23,8,1,1,5,5,1,22,2,3번
7,지석훈,NC,0.333,6,2,0,0,1,2,0,0,2,0,3번
8,박석민,NC,0.307,150,46,7,1,8,34,15,5,24,6,3번
9,모창민,NC,0.294,17,5,2,0,0,0,2,0,2,0,3번
10,노진혁,NC,0.283,46,13,3,0,2,11,2,1,13,3,3번
11,권희동,NC,0.273,33,9,1,0,1,4,6,3,6,1,3번
12,김찬형,NC,0.250,4,1,1,0,0,0,0,0,0,0,3번
13,이원재,NC,0.231,13,3,0,0,0,0,2,0,2,1,3번
14,스몰린스키,NC,0.230,87,20,8,1,3,20,10,3,11,3,3번
15,강진성,NC,0.000,1,0,0,0,0,0,0,1,0,0,3번
15,양의지,NC,-,0,0,0,0,0,0,1,0,0,0,3번
15,오영수,NC,0.000,2,0,0,0,0,0,0,0,0,0,3번
15,이상호,NC,0.000,2,0,0,0,0,0,0,0,0,0,3번
1,이상호,NC,1.0,1,1,0,0,0,0,0,0,0,0,4번
1,이원재,NC,1.0,1,1,0,0,0,0,1,0,0,0,4번
1,최승민,NC,1.0,1,1,1,0,0,1,0,0,0,0,4번
4,나성범,NC,0.667,3,2,1,0,0,1,1,0,0,0,4번
5,노진혁,NC,0.5,2,1,1,0,0,0,0,0,0,0,4번
6,모창민,NC,0.462,13,6,1,0,1,2,2,0,3,1,4번
7,김형준,NC,0.364,11,4,0,0,0,0,0,0,1,1,4번
8,양의지,NC,0.356,365,130,24,0,17,60,44,15,37,12,4번
9,박석민,NC,0.27,63,17,4,0,5,17,13,3,12,5,4번
10,스몰린스키,NC,0.25,24,6,2,0,1,2,2,2,4,1,4번
11,권희동,NC,0.2,5,1,0,0,0,0,0,0,1,0,4번
12,베탄코트,NC,0.175,40,7,0,0,2,7,4,0,9,0,4번
13,정범모,NC,0.111,9,1,0,0,0,0,2,0,4,0,4번
14,강진성,NC,0.0,2,0,0,0,0,0,0,0,0,0,4번
14,김태군,NC,0.0,1,0,0,0,0,0,1,0,0,0,4번
14,김태진,NC,0.0,1,0,0,0,0,0,0,0,1,0,4번
14,손시헌,NC,0.0,2,0,0,0,0,0,0,0,0,0,4번
14,지석훈,NC,0.0,1,0,0,0,0,0,0,0,1,0,4번
1,강진성,NC,0.5,2,1,0,0,0,0,0,0,1,0,5번
2,지석훈,NC,0.4,5,2,1,0,0,3,2,0,0,0,5번
3,모창민,NC,0.323,167,54,11,2,4,39,16,2,28,3,5번
4,양의지,NC,0.316,19,6,1,0,3,4,3,0,4,1,5번
5,베탄코트,NC,0.294,85,25,5,0,4,16,9,1,13,0,5번
6,이명기,NC,0.267,15,4,0,0,1,1,2,0,5,0,5번
7,김진형,NC,0.25,4,1,0,0,0,1,0,0,0,0,5번
8,이원재,NC,0.231,78,18,2,0,1,10,6,1,11,2,5번
9,권희동,NC,0.226,31,7,3,0,0,4,5,0,7,1,5번
10,박석민,NC,0.219,96,21,4,0,5,18,29,3,19,5,5번
11,이상호,NC,0.167,6,1,0,0,0,0,0,0,1,0,5번
12,스몰린스키,NC,0.156,32,5,0,0,2,9,2,0,9,0,5번
13,김성욱,NC,0.0,2,0,0,0,0,0,0,0,0,0,5번
13,노진혁,NC,0.0,3,0,0,0,0,0,1,0,0,0,5번
13,박민우,NC,0.0,1,0,0,0,0,0,0,0,0,0,5번
13,이인혁,NC,0.0,1,0,0,0,0,0,0,0,1,0,5번
1,최승민,NC,1.0,1,1,0,0,0,0,0,0,0,0,6번
2,김성욱,NC,0.533,15,8,1,0,1,1,3,0,4,0,6번
3,이상호,NC,0.5,2,1,0,0,0,0,0,0,0,0,6번
4,이명기,NC,0.429,28,12,2,0,0,5,3,0,5,0,6번
5,모창민,NC,0.29,107,31,4,0,4,10,8,0,18,4,6번
6,손시헌,NC,0.273,11,3,0,0,0,1,1,0,1,1,6번
7,김찬형,NC,0.25,4,1,0,0,0,1,0,0,2,0,6번
8,이원재,NC,0.235,81,19,2,0,3,12,7,0,16,1,6번
9,권희동,NC,0.23,113,26,5,0,0,15,14,2,20,4,6번
10,노진혁,NC,0.214,56,12,1,0,3,10,8,0,15,0,6번
10,지석훈,NC,0.214,14,3,1,0,0,0,1,1,2,2,6번
12,스몰린스키,NC,0.185,27,5,0,0,2,5,1,0,6,1,6번
13,강진성,NC,0.179,28,5,1,0,1,4,0,1,5,4,6번
14,박석민,NC,0.147,34,5,1,0,1,2,7,0,9,1,6번
15,베탄코트,NC,0.136,22,3,1,0,0,1,1,0,8,1,6번
16,김진형,NC,0.0,3,0,0,0,0,0,0,0,0,0,6번
16,양의지,NC,0.0,1,0,0,0,0,0,0,0,0,0,6번
16,오영수,NC,0.0,2,0,0,0,0,0,0,0,2,0,6번
16,유영준,NC,0.0,1,0,0,0,0,0,0,0,0,0,6번
1,박석민,NC,0.444,9,4,0,0,0,1,1,1,2,0,7번
2,김태진,NC,0.324,34,11,3,1,0,4,3,1,6,2,7번
3,이원재,NC,0.318,44,14,3,0,3,9,2,0,7,1,7번
4,노진혁,NC,0.315,111,35,9,2,5,10,10,0,20,2,7번
5,스몰린스키,NC,0.300,30,9,4,0,0,5,1,0,1,2,7번
5,이명기,NC,0.300,40,12,1,1,0,7,4,0,4,0,7번
7,강진성,NC,0.286,28,8,3,1,0,5,1,1,8,1,7번
8,손시헌,NC,0.275,40,11,0,0,0,2,1,2,5,0,7번
9,권희동,NC,0.250,80,20,3,0,2,9,8,0,16,3,7번
10,지석훈,NC,0.211,19,4,0,0,0,3,2,3,7,0,7번
11,베탄코트,NC,0.207,29,6,0,0,1,2,3,0,14,0,7번
12,김찬형,NC,0.190,21,4,0,0,0,1,1,1,3,0,7번
13,김성욱,NC,0.146,48,7,3,0,1,6,3,0,13,2,7번
14,모창민,NC,0.118,17,2,1,0,1,4,2,1,7,0,7번
15,김진형,NC,0.000,1,0,0,0,0,0,0,0,1,0,7번
15,김형준,NC,0.000,5,0,0,0,0,0,0,0,3,0,7번
15,박헌욱,NC,0.000,2,0,0,0,0,0,0,0,2,0,7번
15,양의지,NC,0.000,1,0,0,0,0,0,0,0,1,0,7번
15,이상호,NC,0.000,5,0,0,0,0,0,0,0,0,1,7번
15,정범모,NC,0.000,1,0,0,0,0,0,0,0,0,0,7번
15,최승민,NC,-,0,0,0,0,0,0,1,0,0,0,7번
1,양의지,NC,1.0,2,2,1,0,0,4,0,0,0,0,8번
1,최승민,NC,1.0,1,1,0,0,0,0,0,0,0,0,8번
3,권희동,NC,0.4,25,10,2,0,0,0,6,1,4,1,8번
3,스몰린스키,NC,0.4,5,2,0,0,1,1,0,0,0,0,8번
5,베탄코트,NC,0.348,23,8,2,0,1,3,0,0,6,0,8번
6,모창민,NC,0.333,3,1,0,0,0,0,0,0,0,0,8번
6,박석민,NC,0.333,3,1,0,0,0,0,0,0,1,0,8번
8,노진혁,NC,0.324,37,12,2,0,1,2,2,0,11,2,8번
9,이원재,NC,0.31,29,9,4,0,1,3,1,0,8,0,8번
10,김찬형,NC,0.295,61,18,3,1,1,6,2,3,5,1,8번
11,강진성,NC,0.273,22,6,0,0,1,4,0,0,1,1,8번
12,김태군,NC,0.25,4,1,0,0,0,0,0,1,2,0,8번
12,박민우,NC,0.25,4,1,1,0,0,0,0,0,0,0,8번
12,오영수,NC,0.25,4,1,0,0,0,0,0,0,2,0,8번
12,윤수강,NC,0.25,4,1,0,0,0,0,0,0,1,1,8번
12,이인혁,NC,0.25,4,1,0,0,1,1,0,0,2,0,8번
17,김성욱,NC,0.232,56,13,2,0,2,8,7,1,11,1,8번
18,지석훈,NC,0.231,52,12,3,0,1,7,2,2,14,2,8번
19,김태진,NC,0.226,31,7,1,0,3,7,1,0,9,1,8번
20,손시헌,NC,0.209,43,9,2,1,1,1,2,2,13,1,8번
21,정범모,NC,0.2,15,3,1,0,0,2,1,0,6,0,8번
22,김형준,NC,0.158,38,6,2,0,1,4,3,0,8,0,8번
23,박헌욱,NC,0.143,7,1,1,0,0,1,0,0,3,1,8번
24,김진형,NC,0.1,10,1,1,0,0,1,0,0,3,1,8번
25,김준완,NC,0.0,1,0,0,0,0,0,0,0,0,0,8번
25,유영준,NC,0.0,2,0,0,0,0,0,0,0,1,0,8번
25,이명기,NC,0.0,1,0,0,0,0,0,1,0,0,0,8번
25,이상호,NC,0.0,1,0,0,0,0,0,0,1,0,0,8번
1,김진형,NC,1.0,1,1,0,0,0,0,0,0,0,0,9번
2,김준완,NC,0.4,5,2,0,0,0,0,0,0,0,0,9번
2,노진혁,NC,0.4,10,4,1,0,0,2,3,0,3,0,9번
4,권희동,NC,0.375,8,3,0,0,0,0,7,0,1,0,9번
5,정범모,NC,0.357,14,5,0,0,2,2,0,0,5,0,9번
6,박석민,NC,0.333,3,1,1,0,0,2,0,0,2,0,9번
7,김찬형,NC,0.319,47,15,0,1,0,3,3,0,9,0,9번
8,손시헌,NC,0.296,27,8,0,0,0,1,1,1,2,0,9번
9,이상호,NC,0.292,48,14,1,0,0,6,4,0,8,4,9번
10,강진성,NC,0.286,7,2,0,0,0,1,2,0,1,0,9번
11,김형준,NC,0.275,51,14,3,0,1,5,5,0,11,0,9번
12,김성욱,NC,0.224,152,34,10,1,5,21,16,2,35,1,9번
13,김태진,NC,0.222,54,12,3,1,1,8,3,0,13,0,9번
14,이명기,NC,0.2,5,1,0,0,0,1,1,1,0,0,9번
15,김태군,NC,0.176,17,3,0,0,0,1,3,1,6,1,9번
16,지석훈,NC,0.115,26,3,1,0,0,0,2,0,7,1,9번
17,모창민,NC,0.0,1,0,0,0,0,0,1,0,0,0,9번
17,양의지,NC,0.0,2,0,0,0,0,0,0,0,1,0,9번
17,이원재,NC,0.0,6,0,0,0,0,0,1,0,2,0,9번
17,이인혁,NC,0.0,2,0,0,0,0,0,1,0,0,0,9번
1,이인혁,NC,1.0,1,1,0,0,0,0,0,0,0,0,상위(1~2번)
2,박석민,NC,0.5,2,1,0,0,0,0,0,0,0,0,상위(1~2번)
2,이원재,NC,0.5,4,2,0,0,0,2,0,0,1,0,상위(1~2번)
4,나성범,NC,0.391,23,9,3,0,3,8,6,0,4,0,상위(1~2번)
5,손시헌,NC,0.364,11,4,1,0,1,5,0,0,2,0,상위(1~2번)
6,박민우,NC,0.34,338,115,20,5,1,31,33,3,29,9,상위(1~2번)
7,모창민,NC,0.313,16,5,2,0,0,0,0,0,4,0,상위(1~2번)
8,지석훈,NC,0.308,26,8,3,0,0,0,1,0,4,1,상위(1~2번)
9,강진성,NC,0.286,7,2,0,0,0,0,0,1,4,0,상위(1~2번)
10,이상호,NC,0.284,169,48,6,0,0,6,5,1,13,5,상위(1~2번)
11,이명기,NC,0.284,384,109,13,2,1,21,36,3,49,12,상위(1~2번)
12,김태진,NC,0.275,247,68,6,3,1,27,9,0,38,0,상위(1~2번)
13,베탄코트,NC,0.25,4,1,0,0,0,0,1,0,1,0,상위(1~2번)
14,권희동,NC,0.245,53,13,3,0,3,9,4,1,5,0,상위(1~2번)
15,김성욱,NC,0.231,13,3,0,0,0,0,0,0,6,0,상위(1~2번)
16,김준완,NC,0.2,10,2,0,0,0,1,2,0,2,0,상위(1~2번)
17,노진혁,NC,0.181,83,15,6,0,2,8,5,1,18,0,상위(1~2번)
18,최승민,NC,0.167,6,1,0,0,0,0,0,0,2,0,상위(1~2번)
19,김진형,NC,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
19,김찬형,NC,0.0,4,0,0,0,0,1,0,0,2,0,상위(1~2번)
19,김철호,NC,0.0,2,0,0,0,0,0,0,0,0,0,상위(1~2번)
19,김형준,NC,0.0,2,0,0,0,0,0,0,0,1,0,상위(1~2번)
19,유영준,NC,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
19,정범모,NC,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
1,최승민,NC,1.0,1,1,1,0,0,1,0,0,0,0,중심(3~5번)
2,김태진,NC,0.625,8,5,1,0,0,0,0,0,1,0,중심(3~5번)
3,김형준,NC,0.364,11,4,0,0,0,0,0,0,1,1,중심(3~5번)
4,나성범,NC,0.357,70,25,9,1,1,6,6,1,22,2,중심(3~5번)
4,박민우,NC,0.357,126,45,2,3,0,14,8,6,11,1,중심(3~5번)
6,양의지,NC,0.354,384,136,25,0,20,64,48,15,41,13,중심(3~5번)
7,김성욱,NC,0.333,3,1,0,0,0,0,0,0,0,0,중심(3~5번)
7,손시헌,NC,0.333,3,1,1,0,0,0,0,0,0,0,중심(3~5번)
7,지석훈,NC,0.333,12,4,1,0,1,5,2,0,3,0,중심(3~5번)
10,모창민,NC,0.33,197,65,14,2,5,41,20,2,33,4,중심(3~5번)
11,이명기,NC,0.308,26,8,1,0,1,2,3,0,8,0,중심(3~5번)
12,노진혁,NC,0.275,51,14,4,0,2,11,3,1,13,3,중심(3~5번)
13,박석민,NC,0.272,309,84,15,1,18,69,57,11,55,16,중심(3~5번)
14,베탄코트,NC,0.256,125,32,5,0,6,23,13,1,22,0,중심(3~5번)
15,김진형,NC,0.25,4,1,0,0,0,1,0,0,0,0,중심(3~5번)
15,김찬형,NC,0.25,4,1,1,0,0,0,0,0,0,0,중심(3~5번)
17,권희동,NC,0.246,69,17,4,0,1,8,11,3,14,2,중심(3~5번)
18,이원재,NC,0.239,92,22,2,0,1,10,9,1,13,3,중심(3~5번)
19,이상호,NC,0.222,9,2,0,0,0,0,0,0,1,0,중심(3~5번)
20,스몰린스키,NC,0.217,143,31,10,1,6,31,14,5,24,4,중심(3~5번)
21,강진성,NC,0.2,5,1,0,0,0,0,0,1,1,0,중심(3~5번)
22,정범모,NC,0.111,9,1,0,0,0,0,2,0,4,0,중심(3~5번)
23,김태군,NC,0.0,1,0,0,0,0,0,1,0,0,0,중심(3~5번)
23,오영수,NC,0.0,2,0,0,0,0,0,0,0,0,0,중심(3~5번)
23,이인혁,NC,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
1,최승민,NC,1.0,2,2,0,0,0,0,1,0,0,0,하위(6~9번)
2,이명기,NC,0.338,74,25,3,1,0,13,9,1,9,0,하위(6~9번)
3,김준완,NC,0.333,6,2,0,0,0,0,0,0,0,0,하위(6~9번)
3,양의지,NC,0.333,6,2,1,0,0,4,0,0,2,0,하위(6~9번)
5,노진혁,NC,0.294,214,63,13,2,9,24,23,0,49,4,하위(6~9번)
6,김찬형,NC,0.286,133,38,3,2,1,11,6,4,19,1,하위(6~9번)
7,이상호,NC,0.268,56,15,1,0,0,6,4,1,8,5,하위(6~9번)
8,정범모,NC,0.267,30,8,1,0,2,4,1,0,11,0,하위(6~9번)
9,모창민,NC,0.266,128,34,5,0,5,14,11,1,25,4,하위(6~9번)
10,이원재,NC,0.263,160,42,9,0,7,24,11,0,33,2,하위(6~9번)
11,권희동,NC,0.261,226,59,10,0,2,24,35,3,41,8,하위(6~9번)
12,스몰린스키,NC,0.258,62,16,4,0,3,11,2,0,7,3,하위(6~9번)
13,손시헌,NC,0.256,121,31,2,1,1,5,5,5,21,2,하위(6~9번)
14,김태진,NC,0.252,119,30,7,2,4,19,7,1,28,3,하위(6~9번)
15,박민우,NC,0.25,4,1,1,0,0,0,0,0,0,0,하위(6~9번)
15,윤수강,NC,0.25,4,1,0,0,0,0,0,0,1,1,하위(6~9번)
17,강진성,NC,0.247,85,21,4,1,2,14,3,2,15,6,하위(6~9번)
18,베탄코트,NC,0.23,74,17,3,0,2,6,4,0,28,1,하위(6~9번)
19,김성욱,NC,0.229,271,62,16,1,9,36,29,3,63,4,하위(6~9번)
20,박석민,NC,0.224,49,11,2,0,1,5,8,1,14,1,하위(6~9번)
21,김형준,NC,0.213,94,20,5,0,2,9,8,0,22,0,하위(6~9번)
22,지석훈,NC,0.198,111,22,5,0,1,10,7,6,30,5,하위(6~9번)
23,김태군,NC,0.19,21,4,0,0,0,1,3,2,8,1,하위(6~9번)
24,오영수,NC,0.167,6,1,0,0,0,0,0,0,4,0,하위(6~9번)
24,이인혁,NC,0.167,6,1,0,0,1,1,1,0,2,0,하위(6~9번)
26,김진형,NC,0.133,15,2,1,0,0,1,0,0,4,1,하위(6~9번)
27,박헌욱,NC,0.111,9,1,1,0,0,1,0,0,5,1,하위(6~9번)
28,유영준,NC,0.0,3,0,0,0,0,0,0,0,1,0,하위(6~9번)
