순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
13,이천웅,LG,0.0,1,0,0,0,0,0,0,0,0,0,4번
13,최민창,LG,0.0,1,0,0,0,0,0,0,0,0,0,4번
1,이형종,LG,0.289,38,11,4,0,0,3,3,1,16,0,5번
2,이천웅,LG,0.281,32,9,1,0,1,5,5,1,2,0,5번
3,라모스,LG,0.273,66,18,1,0,3,9,3,2,17,2,5번
4,이재원,LG,0.265,34,9,0,0,1,6,7,0,8,1,5번
5,오지환,LG,0.255,161,41,6,1,4,24,20,0,18,5,5번
6,문성주,LG,0.25,4,1,0,0,0,0,0,0,1,0,5번
6,서건창,LG,0.25,16,4,2,0,0,2,2,1,4,0,5번
8,채은성,LG,0.246,69,17,4,0,2,3,4,1,8,2,5번
9,유강남,LG,0.225,40,9,1,0,0,6,3,0,9,1,5번
10,문보경,LG,0.219,32,7,1,0,1,2,6,0,5,0,5번
11,이영빈,LG,0.167,6,1,0,0,0,0,0,0,3,0,5번
12,구본혁,LG,0.143,7,1,0,0,0,1,0,0,3,0,5번
13,김민성,LG,0.111,45,5,1,0,1,3,6,0,11,1,5번
14,김용의,LG,0.0,1,0,0,0,0,0,0,0,0,0,5번
14,김호은,LG,0.0,4,0,0,0,0,0,0,0,2,0,5번
14,신민재,LG,0.0,2,0,0,0,0,0,0,0,2,0,5번
14,안익훈,LG,0.0,1,0,0,0,0,0,0,0,1,0,5번
14,이상호,LG,0.0,1,0,0,0,0,0,0,0,0,1,5번
14,장준원,LG,0.0,1,0,0,0,0,0,0,0,0,0,5번
14,정주현,LG,0.0,1,0,0,0,0,0,0,0,0,0,5번
1,이상호,LG,1.0,1,1,0,0,0,2,0,0,0,0,6번
2,이영빈,LG,0.375,8,3,1,0,0,1,2,2,2,0,6번
3,라모스,LG,0.313,16,5,1,0,0,3,1,0,2,0,6번
3,서건창,LG,0.313,16,5,0,0,0,2,2,0,4,0,6번
5,구본혁,LG,0.286,7,2,0,0,0,1,1,0,0,0,6번
6,문성주,LG,0.273,11,3,0,0,0,1,1,1,2,0,6번
7,채은성,LG,0.25,4,1,0,0,0,0,0,0,1,0,6번
8,김민성,LG,0.249,181,45,14,0,5,20,16,5,28,5,6번
9,이형종,LG,0.243,37,9,1,0,1,3,3,1,9,0,6번
10,이재원,LG,0.238,21,5,3,0,0,2,1,0,6,0,6번
11,문보경,LG,0.195,87,17,3,1,4,16,10,0,20,3,6번
12,유강남,LG,0.194,36,7,1,0,1,7,3,0,7,1,6번
13,오지환,LG,0.193,57,11,1,0,2,5,8,1,8,2,6번
14,김재성,LG,0.167,6,1,0,0,0,1,0,0,2,0,6번
15,이천웅,LG,0.125,24,3,1,0,0,0,1,1,8,0,6번
16,보어,LG,0.053,19,1,1,0,0,2,2,1,7,0,6번
17,김용의,LG,0.0,2,0,0,0,0,0,2,0,0,0,6번
17,김주성,LG,0.0,1,0,0,0,0,0,1,0,0,0,6번
17,안익훈,LG,0.0,1,0,0,0,0,0,0,0,0,0,6번
17,장준원,LG,0.0,1,0,0,0,0,0,0,0,0,0,6번
1,김용의,LG,0.5,2,1,0,0,0,0,2,0,0,0,7번
1,이상호,LG,0.5,6,3,0,0,0,1,0,0,0,0,7번
1,홍창기,LG,0.5,2,1,1,0,0,0,0,0,0,0,7번
4,한석현,LG,0.429,7,3,2,0,0,0,2,1,2,1,7번
5,정주현,LG,0.375,8,3,0,0,1,1,2,0,1,1,7번
6,오지환,LG,0.345,29,10,2,0,0,4,2,0,9,0,7번
7,문보경,LG,0.309,68,21,3,0,3,12,11,0,16,2,7번
8,유강남,LG,0.286,42,12,1,0,2,8,4,3,3,1,7번
9,이재원,LG,0.283,46,13,0,0,2,3,3,0,13,1,7번
10,이주형,LG,0.25,4,1,0,0,0,0,0,1,1,0,7번
10,이형종,LG,0.25,4,1,1,0,0,1,0,0,1,1,7번
12,김민성,LG,0.224,116,26,6,0,2,13,16,3,31,1,7번
13,보어,LG,0.214,28,6,0,0,0,5,6,0,7,0,7번
14,문성주,LG,0.207,29,6,1,0,0,4,1,0,7,0,7번
15,라모스,LG,0.2,5,1,0,0,1,1,0,0,2,0,7번
15,서건창,LG,0.2,5,1,0,0,0,0,1,0,1,0,7번
17,이영빈,LG,0.167,60,10,4,0,0,5,6,1,26,0,7번
17,채은성,LG,0.167,6,1,0,0,0,1,0,0,2,0,7번
19,이천웅,LG,0.1,20,2,0,0,0,0,7,0,3,1,7번
20,구본혁,LG,0.0,1,0,0,0,0,0,0,0,0,0,7번
20,김재성,LG,0.0,5,0,0,0,0,0,1,0,1,0,7번
20,김호은,LG,0.0,1,0,0,0,0,0,0,0,1,0,7번
20,신민재,LG,0.0,1,0,0,0,0,0,0,0,1,0,7번
20,안익훈,LG,0.0,2,0,0,0,0,0,0,0,1,0,7번
20,이성우,LG,0.0,1,0,0,0,0,0,0,0,0,0,7번
20,최민창,LG,0.0,1,0,0,0,0,0,0,0,0,0,7번
1,오지환,LG,0.556,9,5,2,0,0,3,0,0,1,0,8번
2,이영빈,LG,0.391,23,9,2,0,0,2,2,0,6,1,8번
3,이상호,LG,0.353,17,6,2,0,0,4,0,0,2,0,8번
4,이재원,LG,0.333,18,6,1,0,0,3,1,0,7,0,8번
5,보어,LG,0.292,24,7,1,0,2,8,1,1,5,0,8번
6,이천웅,LG,0.278,18,5,2,0,0,1,2,0,2,3,8번
7,유강남,LG,0.27,211,57,11,0,6,28,13,7,43,5,8번
8,구본혁,LG,0.25,4,1,1,0,0,0,0,0,1,0,8번
9,정주현,LG,0.208,53,11,0,0,1,1,8,0,9,2,8번
10,김민성,LG,0.2,5,1,1,0,0,1,1,0,1,0,8번
10,김주성,LG,0.2,5,1,0,0,1,1,0,0,3,0,8번
12,한석현,LG,0.182,11,2,0,1,0,1,1,0,4,0,8번
13,문보경,LG,0.171,35,6,2,0,0,2,7,0,11,0,8번
14,김재성,LG,0.1,40,4,2,0,0,1,3,1,7,2,8번
15,김용의,LG,0.0,1,0,0,0,0,1,1,0,0,0,8번
15,라모스,LG,0.0,1,0,0,0,0,0,0,0,1,0,8번
15,문성주,LG,0.0,2,0,0,0,0,0,1,0,0,0,8번
15,서건창,LG,0.0,2,0,0,0,0,0,1,0,1,0,8번
15,손호영,LG,0.0,3,0,0,0,0,0,0,0,1,0,8번
15,신민재,LG,0.0,7,0,0,0,0,0,0,0,2,0,8번
15,이성우,LG,0.0,2,0,0,0,0,0,0,0,0,1,8번
15,이주형,LG,0.0,3,0,0,0,0,0,1,0,2,0,8번
15,이형종,LG,0.0,5,0,0,0,0,0,1,2,4,0,8번
15,채은성,LG,0.0,1,0,0,0,0,0,0,0,0,0,8번
1,라모스,LG,0.5,2,1,0,1,0,1,0,0,1,0,9번
2,이천웅,LG,0.4,5,2,1,0,0,0,1,1,0,0,9번
3,한석현,LG,0.333,3,1,0,0,0,0,0,0,1,0,9번
4,이영빈,LG,0.314,35,11,2,0,2,8,5,0,10,0,9번
5,오지환,LG,0.306,36,11,2,0,1,9,10,1,10,1,9번
6,김민성,LG,0.25,12,3,0,0,0,2,3,0,2,0,9번
6,신민재,LG,0.25,4,1,0,0,0,0,3,0,1,0,9번
6,이형종,LG,0.25,8,2,0,0,0,1,2,0,2,0,9번
9,이상호,LG,0.242,33,8,0,0,0,3,1,0,5,1,9번
10,문보경,LG,0.235,34,8,1,0,0,5,8,0,8,0,9번
11,정주현,LG,0.235,115,27,6,1,1,8,13,0,22,1,9번
12,이성우,LG,0.233,30,7,0,0,0,2,1,0,8,0,9번
13,김재성,LG,0.231,13,3,0,1,1,1,1,0,3,0,9번
14,문성주,LG,0.227,22,5,0,0,1,5,3,0,5,0,9번
15,유강남,LG,0.21,62,13,2,0,2,11,1,4,12,3,9번
16,손호영,LG,0.2,5,1,0,0,0,0,1,0,0,0,9번
17,김용의,LG,0.182,11,2,2,0,0,0,1,0,1,1,9번
18,이재원,LG,0.143,7,1,0,0,0,0,1,0,2,0,9번
19,구본혁,LG,0.067,15,1,1,0,0,1,2,0,3,0,9번
20,김호은,LG,0.0,4,0,0,0,0,0,0,0,1,0,9번
20,보어,LG,0.0,1,0,0,0,0,0,0,0,0,0,9번
20,서건창,LG,0.0,2,0,0,0,0,0,3,0,0,0,9번
20,안익훈,LG,0.0,2,0,0,0,0,0,0,0,0,1,9번
20,이주형,LG,0.0,5,0,0,0,0,0,0,0,3,0,9번
20,홍창기,LG,0.0,2,0,0,0,0,0,0,0,1,0,9번
1,정주현,LG,0.500,4,2,1,0,0,0,1,0,0,0,상위(1~2번)
2,이재원,LG,0.333,3,1,0,0,1,2,0,0,1,0,상위(1~2번)
3,홍창기,LG,0.328,519,170,25,2,4,52,108,16,94,6,상위(1~2번)
4,라모스,LG,0.308,26,8,1,0,1,4,4,0,2,0,상위(1~2번)
5,김현수,LG,0.282,117,33,3,0,4,22,11,1,8,2,상위(1~2번)
6,안익훈,LG,0.250,4,1,0,0,0,0,0,1,0,0,상위(1~2번)
6,이주형,LG,0.250,4,1,0,0,0,0,0,0,1,0,상위(1~2번)
8,이형종,LG,0.244,82,20,2,0,8,19,19,2,14,6,상위(1~2번)
9,서건창,LG,0.238,239,57,13,1,3,19,35,4,36,9,상위(1~2번)
10,오지환,LG,0.238,168,40,6,1,1,12,14,3,36,3,상위(1~2번)
11,문보경,LG,0.211,19,4,0,0,0,2,4,0,3,0,상위(1~2번)
12,문성주,LG,0.200,10,2,0,0,0,0,1,1,0,1,상위(1~2번)
13,이천웅,LG,0.192,78,15,2,0,1,10,9,0,8,7,상위(1~2번)
14,이영빈,LG,0.077,13,1,0,0,0,0,0,0,3,0,상위(1~2번)
15,구본혁,LG,0.000,2,0,0,0,0,0,0,1,0,0,상위(1~2번)
15,김민성,LG,0.000,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
15,김용의,LG,0.000,7,0,0,0,0,0,2,0,4,0,상위(1~2번)
15,손호영,LG,0.000,2,0,0,0,0,0,0,1,1,0,상위(1~2번)
15,신민재,LG,0.000,1,0,0,0,0,0,1,0,0,0,상위(1~2번)
15,유강남,LG,-,0,0,0,0,0,0,1,0,0,0,상위(1~2번)
15,이상호,LG,0.000,1,0,0,0,0,0,0,0,1,0,상위(1~2번)
1,김재성,LG,1.0,1,1,0,0,0,0,0,0,0,0,중심(3~5번)
1,홍창기,LG,1.0,1,1,0,0,0,0,1,0,0,0,중심(3~5번)
3,문성주,LG,0.4,5,2,0,0,0,0,0,0,1,0,중심(3~5번)
4,이상호,LG,0.286,7,2,0,0,0,2,0,0,2,1,중심(3~5번)
5,김현수,LG,0.285,389,111,20,1,13,74,66,2,34,5,중심(3~5번)
6,채은성,LG,0.279,376,105,20,0,16,81,38,16,77,9,중심(3~5번)
7,서건창,LG,0.269,249,67,11,1,3,31,27,5,36,5,중심(3~5번)
8,김용의,LG,0.25,4,1,0,0,0,1,1,0,0,0,중심(3~5번)
8,이천웅,LG,0.25,36,9,1,0,1,5,5,1,2,0,중심(3~5번)
10,오지환,LG,0.248,165,41,6,1,4,24,20,0,18,5,중심(3~5번)
11,유강남,LG,0.239,46,11,1,0,0,6,3,0,10,1,중심(3~5번)
12,문보경,LG,0.229,35,8,2,0,1,2,6,0,6,0,중심(3~5번)
13,라모스,LG,0.222,135,30,5,0,6,16,13,2,35,2,중심(3~5번)
13,이영빈,LG,0.222,9,2,0,0,0,0,0,0,4,0,중심(3~5번)
15,이재원,LG,0.203,59,12,2,0,2,7,8,2,19,1,중심(3~5번)
16,신민재,LG,0.2,10,2,0,0,0,2,0,0,2,0,중심(3~5번)
16,안익훈,LG,0.2,5,1,1,0,0,1,0,1,1,0,중심(3~5번)
18,이형종,LG,0.194,103,20,7,0,1,10,9,2,35,3,중심(3~5번)
19,구본혁,LG,0.111,9,1,0,0,0,1,0,0,3,0,중심(3~5번)
19,김민성,LG,0.111,45,5,1,0,1,3,6,0,11,1,중심(3~5번)
21,보어,LG,0.107,28,3,0,0,1,2,2,1,11,2,중심(3~5번)
22,김호은,LG,0.0,4,0,0,0,0,0,0,0,2,0,중심(3~5번)
22,장준원,LG,0.0,2,0,0,0,0,0,0,0,0,0,중심(3~5번)
22,정주현,LG,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
22,최민창,LG,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
1,이상호,LG,0.316,57,18,2,0,0,10,1,0,7,1,하위(6~9번)
2,라모스,LG,0.292,24,7,1,1,1,5,1,0,6,0,하위(6~9번)
3,한석현,LG,0.286,21,6,2,1,0,1,3,1,7,1,하위(6~9번)
4,오지환,LG,0.282,131,37,7,0,3,21,20,2,28,3,하위(6~9번)
5,이재원,LG,0.272,92,25,4,0,2,8,6,0,28,1,하위(6~9번)
6,이영빈,LG,0.262,126,33,9,0,2,16,15,3,44,1,하위(6~9번)
7,유강남,LG,0.254,351,89,15,0,11,54,21,14,65,10,하위(6~9번)
8,홍창기,LG,0.25,4,1,1,0,0,0,0,0,1,0,하위(6~9번)
9,서건창,LG,0.24,25,6,0,0,0,2,7,0,6,0,하위(6~9번)
10,김민성,LG,0.239,314,75,21,0,7,36,36,8,62,6,하위(6~9번)
11,정주현,LG,0.233,176,41,6,1,3,10,23,0,32,4,하위(6~9번)
12,문보경,LG,0.232,224,52,9,1,7,35,36,0,55,5,하위(6~9번)
13,이형종,LG,0.222,54,12,2,0,1,5,6,3,16,1,하위(6~9번)
14,문성주,LG,0.219,64,14,1,0,1,10,6,1,14,0,하위(6~9번)
15,이성우,LG,0.212,33,7,0,0,0,2,1,0,8,1,하위(6~9번)
16,보어,LG,0.194,72,14,2,0,2,15,9,2,19,0,하위(6~9번)
17,김용의,LG,0.188,16,3,2,0,0,1,6,0,1,1,하위(6~9번)
18,채은성,LG,0.182,11,2,0,0,0,1,0,0,3,0,하위(6~9번)
19,이천웅,LG,0.179,67,12,4,0,0,1,11,2,13,4,하위(6~9번)
20,김주성,LG,0.167,6,1,0,0,1,1,1,0,3,0,하위(6~9번)
21,구본혁,LG,0.148,27,4,2,0,0,2,3,0,4,0,하위(6~9번)
22,김재성,LG,0.125,64,8,2,1,1,3,5,1,13,2,하위(6~9번)
22,손호영,LG,0.125,8,1,0,0,0,0,1,0,1,0,하위(6~9번)
24,신민재,LG,0.083,12,1,0,0,0,0,3,0,4,0,하위(6~9번)
24,이주형,LG,0.083,12,1,0,0,0,0,1,1,6,0,하위(6~9번)
26,김호은,LG,0.0,5,0,0,0,0,0,0,0,2,0,하위(6~9번)
26,안익훈,LG,0.0,5,0,0,0,0,0,0,0,1,1,하위(6~9번)
26,장준원,LG,0.0,1,0,0,0,0,0,0,0,0,0,하위(6~9번)
26,최민창,LG,0.0,1,0,0,0,0,0,0,0,0,0,하위(6~9번)
