순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,문보경,LG,0.315,126,466,406,52,128,22,3,9,183,56,5,7,47,1,1,56,11,0.451,0.382,0.833,35,0.287,0.25
2,문성주,LG,0.303,106,390,327,55,99,15,3,6,138,41,8,1,51,2,3,36,13,0.422,0.401,0.823,25,0.265,0.286
3,채은성,LG,0.296,126,526,467,48,138,26,2,12,204,83,0,11,27,3,21,88,16,0.437,0.354,0.791,31,0.279,0.0
4,박해민,LG,0.289,144,636,570,97,165,20,8,3,210,49,7,6,44,0,9,85,4,0.368,0.347,0.715,42,0.333,0.0
5,김현수,LG,0.286,141,604,524,78,150,25,2,23,248,106,0,3,71,7,5,62,5,0.473,0.375,0.848,43,0.275,0.0
6,홍창기,LG,0.286,118,525,437,76,125,19,4,1,155,51,5,5,59,0,19,75,11,0.355,0.390,0.745,34,0.385,0.0
7,오지환,LG,0.269,142,569,494,75,133,16,4,25,232,87,3,3,62,2,7,107,11,0.470,0.357,0.827,35,0.32,1.0
8,이형종,LG,0.264,26,63,53,3,14,3,0,0,17,7,1,3,5,0,1,10,0,0.321,0.323,0.644,0,0.231,0.364
9,손호영,LG,0.257,36,82,74,13,19,0,2,3,32,14,1,1,6,0,0,14,2,0.432,0.309,0.741,4,0.455,1.0
10,유강남,LG,0.255,139,469,416,54,106,16,0,8,146,47,6,2,34,1,11,98,9,0.351,0.326,0.677,27,0.255,0.385
11,이상호,LG,0.250,60,80,72,9,18,2,0,0,20,5,3,0,4,0,1,6,1,0.278,0.299,0.577,1,0.15,0.286
12,허도환,LG,0.247,64,92,85,7,21,5,0,1,29,6,3,0,2,0,2,26,2,0.341,0.281,0.622,5,0.174,0.0
13,송찬의,LG,0.236,33,78,72,8,17,4,0,3,30,10,0,1,2,0,3,24,0,0.417,0.282,0.699,4,0.294,0.0
14,이재원,LG,0.224,85,253,223,31,50,8,2,13,101,43,0,0,18,2,12,77,3,0.453,0.316,0.769,10,0.262,0.286
15,서건창,LG,0.224,77,247,219,39,49,10,1,2,67,18,3,1,20,0,4,44,5,0.306,0.299,0.605,10,0.172,0.2
16,김기연,LG,0.222,12,9,9,0,2,0,0,0,2,1,0,0,0,0,0,3,0,0.222,0.222,0.444,0,0.5,0.0
16,한석현,LG,0.222,6,10,9,1,2,0,0,0,2,0,1,0,0,0,0,3,0,0.222,0.222,0.444,0,0.0,0.0
18,김민성,LG,0.207,92,157,140,16,29,4,0,3,42,20,3,1,10,0,3,27,4,0.300,0.273,0.573,4,0.211,0.214
19,가르시아,LG,0.206,39,156,136,21,28,6,1,4,48,19,0,0,19,0,1,40,4,0.353,0.308,0.661,8,0.2,0.0
20,이천웅,LG,0.200,19,23,20,3,4,0,0,0,4,0,0,0,3,0,0,3,0,0.200,0.304,0.504,0,0.0,0.154
20,최민창,LG,0.200,4,5,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.200,0.200,0.400,0,0.0,0.0
22,이영빈,LG,0.184,60,83,76,16,14,3,0,1,20,5,0,0,7,0,0,25,3,0.263,0.253,0.516,2,0.077,0.105
23,루이즈,LG,0.155,27,94,84,10,13,4,1,1,22,6,0,1,9,0,0,13,5,0.262,0.234,0.496,1,0.176,0.0
24,고우석,LG,0.000,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
24,김진성,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,김호은,LG,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
24,박용택,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,박재욱,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,배재준,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,백승현,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,송승기,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,송은범,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,신민재,LG,0.000,14,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
24,안익훈,LG,0.000,14,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.250,0.250,0,0.0,0.0
24,정우영,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,진해수,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,채원후,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,최동환,LG,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,최성훈,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,함덕주,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,허준혁,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
